run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	141117	3008	229014
0	linear/64/base	cfg	115248	0	0
0	linear/64/base	emission_exclusive	3444010	132901	2319001
0	linear/64/base	serialization	1187367	12094	341915
0	linear/64/base	combined	4888003	148003	2889930
0	linear/64/light	ir	123634	3415	247192
0	linear/64/light	cfg	87656	0	0
0	linear/64/light	emission_exclusive	3614973	147950	2532872
0	linear/64/light	serialization	1222143	12094	341531
0	linear/64/light	combined	5048506	163459	3121595
0	linear/64/heavy	ir	469849	9622	905081
0	linear/64/heavy	cfg	87736	0	0
0	linear/64/heavy	emission_exclusive	10175883	304273	7017602
0	linear/64/heavy	serialization	4147270	12096	1167973
0	linear/64/heavy	combined	14880888	325991	9090656
0	linear/256/base	ir	615265	12035	920903
0	linear/256/base	cfg	1399259	0	0
0	linear/256/base	emission_exclusive	12911751	526712	12403352
0	linear/256/base	serialization	4826637	47424	1346537
0	linear/256/base	combined	19753062	586171	14670792
0	linear/256/light	ir	692301	13656	991497
0	linear/256/light	cfg	1272199	0	0
0	linear/256/light	emission_exclusive	14009609	587752	13275990
0	linear/256/light	serialization	4795547	47424	1345097
0	linear/256/light	combined	20769796	648832	15612584
0	linear/256/heavy	ir	2840436	38488	3624490
0	linear/256/heavy	cfg	1112276	0	0
0	linear/256/heavy	emission_exclusive	40105167	1209433	31175155
0	linear/256/heavy	serialization	17432869	47426	4650931
0	linear/256/heavy	combined	61490969	1295347	39450576
0	linear/1024/base	ir	5879409	48137	3687888
0	linear/1024/base	cfg	22813986	0	0
0	linear/1024/base	emission_exclusive	52253473	2101884	101426946
0	linear/1024/base	serialization	19419731	188738	5365343
0	linear/1024/base	combined	100366881	2338759	110480177
0	linear/1024/light	ir	6976426	54622	3970450
0	linear/1024/light	cfg	21671072	0	0
0	linear/1024/light	emission_exclusive	56670765	2346883	104935712
0	linear/1024/light	serialization	18841227	188738	5359679
0	linear/1024/light	combined	104159660	2590243	114265841
0	linear/1024/heavy	ir	26855506	153950	14502323
0	linear/1024/heavy	cfg	21730134	0	0
0	linear/1024/heavy	emission_exclusive	159520576	4830132	176508472
0	linear/1024/heavy	serialization	64565229	188740	18583081
0	linear/1024/heavy	combined	272671756	5172822	209593876
0	diamond-chain/64/base	ir	166005	3014	230397
0	diamond-chain/64/base	cfg	149544	0	0
0	diamond-chain/64/base	emission_exclusive	5849832	225845	3714034
0	diamond-chain/64/base	serialization	1352850	17982	373065
0	diamond-chain/64/base	combined	7518482	246841	4317496
0	diamond-chain/64/light	ir	128182	3421	248575
0	diamond-chain/64/light	cfg	102754	0	0
0	diamond-chain/64/light	emission_exclusive	5348866	242545	3960954
0	diamond-chain/64/light	serialization	1336821	17982	372681
0	diamond-chain/64/light	combined	6916723	263948	4582210
0	diamond-chain/64/heavy	ir	393645	9628	906464
0	diamond-chain/64/heavy	cfg	101031	0	0
0	diamond-chain/64/heavy	emission_exclusive	13794172	486163	9978456
0	diamond-chain/64/heavy	serialization	4154655	17984	1199123
0	diamond-chain/64/heavy	combined	18443664	513775	12084043
0	diamond-chain/256/base	ir	629051	12045	926798
0	diamond-chain/256/base	cfg	1214409	0	0
0	diamond-chain/256/base	emission_exclusive	20527016	897470	17597948
0	diamond-chain/256/base	serialization	5417836	70976	1471095
0	diamond-chain/256/base	combined	27788512	980491	19995841
0	diamond-chain/256/light	ir	722528	13666	997392
0	diamond-chain/256/light	cfg	1177519	0	0
0	diamond-chain/256/light	emission_exclusive	20957362	965199	18603715
0	diamond-chain/256/light	serialization	5235400	70976	1469655
0	diamond-chain/256/light	combined	28092939	1049841	21070762
0	diamond-chain/256/heavy	ir	2315944	38498	3630385
0	diamond-chain/256/heavy	cfg	1193850	0	0
0	diamond-chain/256/heavy	emission_exclusive	53854855	1938175	42664308
0	diamond-chain/256/heavy	serialization	16596456	70978	4775489
0	diamond-chain/256/heavy	combined	73961235	2047651	51070182
0	diamond-chain/1024/base	ir	5754424	48151	3711831
0	diamond-chain/1024/base	cfg	21691631	0	0
0	diamond-chain/1024/base	emission_exclusive	80384775	3585414	116314962
0	diamond-chain/1024/base	serialization	21427201	282946	5863533
0	diamond-chain/1024/base	combined	129258201	3916511	125890326
0	diamond-chain/1024/light	ir	7310098	54636	3994393
0	diamond-chain/1024/light	cfg	19019764	0	0
0	diamond-chain/1024/light	emission_exclusive	84960768	3857263	120357625
0	diamond-chain/1024/light	serialization	21756794	282946	5857869
0	diamond-chain/1024/light	combined	133047654	4194845	130209887
0	diamond-chain/1024/heavy	ir	24716067	153964	14526266
0	diamond-chain/1024/heavy	cfg	20584455	0	0
0	diamond-chain/1024/heavy	emission_exclusive	224086808	7747807	216606437
0	diamond-chain/1024/heavy	serialization	71630904	282948	19081271
0	diamond-chain/1024/heavy	combined	341018454	8184719	250213974
0	fan-in/64/base	ir	138703	3012	231834
0	fan-in/64/base	cfg	76816	0	0
0	fan-in/64/base	emission_exclusive	20121008	361039	7738269
0	fan-in/64/base	serialization	3928306	23502	433675
0	fan-in/64/base	combined	24265033	387553	8403778
0	fan-in/256/base	ir	683975	12041	932555
0	fan-in/256/base	cfg	583084	0	0
0	fan-in/256/base	emission_exclusive	78077497	3324668	63227648
0	fan-in/256/base	serialization	979985	8140	1101612
0	fan-in/256/base	combined	80325012	3344849	65261815
0	fan-in/1024/base	ir	7009399	48145	3734868
0	fan-in/1024/base	cfg	11269963	0	0
0	fan-in/1024/base	emission_exclusive	770768543	31527604	618738748
0	fan-in/1024/base	serialization	1828081	8142	4248310
0	fan-in/1024/base	combined	790876156	31583891	626721926
0	nested-loop/64/base	ir	113295	3009	229111
0	nested-loop/64/base	cfg	180151	0	0
0	nested-loop/64/base	emission_exclusive	3952141	149718	2837421
0	nested-loop/64/base	serialization	1325980	13198	348803
0	nested-loop/64/base	combined	5571667	165925	3415335
0	nested-loop/256/base	ir	622298	12036	921000
0	nested-loop/256/base	cfg	2306486	0	0
0	nested-loop/256/base	emission_exclusive	14895306	576567	15976260
0	nested-loop/256/base	serialization	5117587	48528	1356497
0	nested-loop/256/base	combined	22941777	637131	18253757
0	nested-loop/1024/base	ir	5596203	48138	3687985
0	nested-loop/1024/base	cfg	40738576	0	0
0	nested-loop/1024/base	emission_exclusive	58476174	2283847	143759634
0	nested-loop/1024/base	serialization	20544059	189842	5387591
0	nested-loop/1024/base	combined	125355152	2521827	152835210
0	multi-exit/64/base	ir	123264	2990	231132
0	multi-exit/64/base	cfg	83869	0	0
0	multi-exit/64/base	emission_exclusive	25450195	1038325	19436690
0	multi-exit/64/base	serialization	5734076	46594	569880
0	multi-exit/64/base	combined	31391544	1087909	20237702
0	multi-exit/256/base	ir	669197	12025	931853
0	multi-exit/256/base	cfg	555451	0	0
0	multi-exit/256/base	emission_exclusive	110065590	4980175	93574527
0	multi-exit/256/base	serialization	967251	8140	1101950
0	multi-exit/256/base	combined	112257639	5000340	95608330
0	multi-exit/1024/base	ir	6892447	48135	3734166
0	multi-exit/1024/base	cfg	12891212	0	0
0	multi-exit/1024/base	emission_exclusive	872586700	37208916	724828775
0	multi-exit/1024/base	serialization	1847627	8142	4248630
0	multi-exit/1024/base	combined	894218166	37265193	732811571
0	no-exit/64/base	ir	117062	3018	229199
0	no-exit/64/base	cfg	123424	0	0
0	no-exit/64/base	emission_exclusive	3628488	137678	2442687
0	no-exit/64/base	serialization	1245087	12278	343391
0	no-exit/64/base	combined	5114151	152974	3015277
0	no-exit/256/base	ir	643528	12045	921088
0	no-exit/256/base	cfg	1533272	0	0
0	no-exit/256/base	emission_exclusive	13976918	547235	13059068
0	no-exit/256/base	serialization	4971020	47608	1349547
0	no-exit/256/base	combined	21124879	606888	15329703
0	no-exit/1024/base	ir	5641600	48147	3688073
0	no-exit/1024/base	cfg	28563399	0	0
0	no-exit/1024/base	emission_exclusive	56230441	2185382	106422336
0	no-exit/1024/base	serialization	19551891	188922	5374495
0	no-exit/1024/base	combined	109987652	2422451	115484904
0	irreducible/64/base	ir	118614	3014	231355
0	irreducible/64/base	cfg	90391	0	0
0	irreducible/64/base	emission_exclusive	368221798	13761714	204732406
0	irreducible/64/base	serialization	4779337	61038	628259
0	irreducible/64/base	combined	373210382	13825766	205592020
0	irreducible/256/base	ir	657325	12045	930636
0	irreducible/256/base	cfg	1147603	0	0
0	irreducible/256/base	emission_exclusive	1068697186	38938265	424485411
0	irreducible/256/base	serialization	5130091	61040	1417299
0	irreducible/256/base	combined	1075632455	39011350	426833346
0	irreducible/1024/base	ir	6152496	48151	3727189
0	irreducible/1024/base	cfg	20435454	0	0
0	irreducible/1024/base	emission_exclusive	2954649868	106343842	1096707811
0	irreducible/1024/base	serialization	6661550	61042	4573269
0	irreducible/1024/base	combined	2987899548	106453035	1105008269
