run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	137059	3008	229014
0	linear/64/base	cfg	115659	0	0
0	linear/64/base	emission_exclusive	3550695	132901	2319001
0	linear/64/base	serialization	1178810	12094	341915
0	linear/64/base	combined	4982574	148003	2889930
0	linear/64/light	ir	130627	3415	247192
0	linear/64/light	cfg	88898	0	0
0	linear/64/light	emission_exclusive	3690610	147950	2532872
0	linear/64/light	serialization	1202094	12094	341531
0	linear/64/light	combined	5112349	163459	3121595
0	linear/64/heavy	ir	465951	9622	905081
0	linear/64/heavy	cfg	91002	0	0
0	linear/64/heavy	emission_exclusive	10456818	304273	7017602
0	linear/64/heavy	serialization	4173564	12096	1167973
0	linear/64/heavy	combined	15187515	325991	9090656
0	linear/256/base	ir	615754	12035	920903
0	linear/256/base	cfg	1441276	0	0
0	linear/256/base	emission_exclusive	13237937	526712	12403352
0	linear/256/base	serialization	4443985	47424	1346537
0	linear/256/base	combined	19739123	586171	14670792
0	linear/256/light	ir	700505	13656	991497
0	linear/256/light	cfg	1259743	0	0
0	linear/256/light	emission_exclusive	14353758	587752	13275990
0	linear/256/light	serialization	4407316	47424	1345097
0	linear/256/light	combined	20721482	648832	15612584
0	linear/256/heavy	ir	2882101	38488	3624490
0	linear/256/heavy	cfg	1125889	0	0
0	linear/256/heavy	emission_exclusive	41375606	1209433	31175155
0	linear/256/heavy	serialization	16194440	47426	4650931
0	linear/256/heavy	combined	61578196	1295347	39450576
0	linear/1024/base	ir	5830828	48137	3687888
0	linear/1024/base	cfg	22952601	0	0
0	linear/1024/base	emission_exclusive	53992239	2101884	101426946
0	linear/1024/base	serialization	18630627	188738	5365343
0	linear/1024/base	combined	101406835	2338759	110480177
0	linear/1024/light	ir	7346054	54622	3970450
0	linear/1024/light	cfg	23004410	0	0
0	linear/1024/light	emission_exclusive	57030504	2346883	104935712
0	linear/1024/light	serialization	18006477	188738	5359679
0	linear/1024/light	combined	105388006	2590243	114265841
0	linear/1024/heavy	ir	26474362	153950	14502323
0	linear/1024/heavy	cfg	21353738	0	0
0	linear/1024/heavy	emission_exclusive	160679421	4830132	176508472
0	linear/1024/heavy	serialization	65951067	188740	18583081
0	linear/1024/heavy	combined	274458988	5172822	209593876
0	diamond-chain/64/base	ir	116400	3014	230397
0	diamond-chain/64/base	cfg	103827	0	0
0	diamond-chain/64/base	emission_exclusive	5255079	225845	3714034
0	diamond-chain/64/base	serialization	1400699	17982	373065
0	diamond-chain/64/base	combined	6876245	246841	4317496
0	diamond-chain/64/light	ir	133953	3421	248575
0	diamond-chain/64/light	cfg	101492	0	0
0	diamond-chain/64/light	emission_exclusive	5521854	242545	3960954
