run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	138712	3008	229014
0	linear/64/base	cfg	116630	0	0
0	linear/64/base	emission_exclusive	3501994	132901	2319001
0	linear/64/base	serialization	1161266	12094	341915
0	linear/64/base	combined	4918853	148003	2889930
0	linear/64/light	ir	130036	3415	247192
0	linear/64/light	cfg	86704	0	0
0	linear/64/light	emission_exclusive	3698424	147950	2532872
0	linear/64/light	serialization	1165143	12094	341531
0	linear/64/light	combined	5080438	163459	3121595
0	linear/64/heavy	ir	479537	9622	905081
0	linear/64/heavy	cfg	89439	0	0
0	linear/64/heavy	emission_exclusive	10545886	304273	7017602
0	linear/64/heavy	serialization	4446098	12096	1167973
0	linear/64/heavy	combined	15561150	325991	9090656
0	linear/256/base	ir	607789	12035	920903
0	linear/256/base	cfg	1411439	0	0
0	linear/256/base	emission_exclusive	13610120	526712	12403352
0	linear/256/base	serialization	4921317	47424	1346537
0	linear/256/base	combined	20550837	586171	14670792
0	linear/256/light	ir	709081	13656	991497
0	linear/256/light	cfg	1266576	0	0
0	linear/256/light	emission_exclusive	14740537	587752	13275990
0	linear/256/light	serialization	4905468	47424	1345097
0	linear/256/light	combined	21621802	648832	15612584
0	linear/256/heavy	ir	2870769	38488	3624490
0	linear/256/heavy	cfg	1145186	0	0
0	linear/256/heavy	emission_exclusive	42107045	1209433	31175155
0	linear/256/heavy	serialization	15683031	47426	4650931
0	linear/256/heavy	combined	61806223	1295347	39450576
0	linear/1024/base	ir	5836818	48137	3687888
0	linear/1024/base	cfg	23140335	0	0
0	linear/1024/base	emission_exclusive	53719317	2101884	101426946
0	linear/1024/base	serialization	19002690	188738	5365343
0	linear/1024/base	combined	101699852	2338759	110480177
0	linear/1024/light	ir	6986353	54622	3970450
0	linear/1024/light	cfg	23511115	0	0
0	linear/1024/light	emission_exclusive	56983342	2346883	104935712
0	linear/1024/light	serialization	18322253	188738	5359679
0	linear/1024/light	combined	105803573	2590243	114265841
0	linear/1024/heavy	ir	30073167	153950	14502323
0	linear/1024/heavy	cfg	21648784	0	0
0	linear/1024/heavy	emission_exclusive	163697798	4830132	176508472
0	linear/1024/heavy	serialization	65014000	188740	18583081
0	linear/1024/heavy	combined	280434850	5172822	209593876
0	diamond-chain/64/base	ir	133713	3014	230397
0	diamond-chain/64/base	cfg	109768	0	0
0	diamond-chain/64/base	emission_exclusive	5350989	225845	3714034
0	diamond-chain/64/base	serialization	1388797	17982	373065
0	diamond-chain/64/base	combined	6983838	246841	4317496
0	diamond-chain/64/light	ir	133302	3421	248575
0	diamond-chain/64/light	cfg	102594	0	0
0	diamond-chain/64/light	emission_exclusive	5638935	242545	3960954
0	diamond-chain/64/light	serialization	1385741	17982	372681
0	diamond-chain/64/light	combined	7260703	263948	4582210
0	diamond-chain/64/heavy	ir	389166	9628	906464
0	diamond-chain/64/heavy	cfg	100309	0	0
0	diamond-chain/64/heavy	emission_exclusive	14495977	486163	9978456
0	diamond-chain/64/heavy	serialization	4181799	17984	1199123
0	diamond-chain/64/heavy	combined	19167401	513775	12084043
0	diamond-chain/256/base	ir	640270	12045	926798
0	diamond-chain/256/base	cfg	1205971	0	0
0	diamond-chain/256/base	emission_exclusive	20796663	897470	17597948
0	diamond-chain/256/base	serialization	5690983	70976	1471095
0	diamond-chain/256/base	combined	28334017	980491	19995841
0	diamond-chain/256/light	ir	723318	13666	997392
0	diamond-chain/256/light	cfg	1171215	0	0
0	diamond-chain/256/light	emission_exclusive	22168247	965199	18603715
0	diamond-chain/256/light	serialization	5682466	70976	1469655
0	diamond-chain/256/light	combined	29745356	1049841	21070762
0	diamond-chain/256/heavy	ir	2302034	38498	3630385
0	diamond-chain/256/heavy	cfg	1205790	0	0
0	diamond-chain/256/heavy	emission_exclusive	56881589	1938175	42664308
0	diamond-chain/256/heavy	serialization	17794254	70978	4775489
0	diamond-chain/256/heavy	combined	78183827	2047651	51070182
0	diamond-chain/1024/base	ir	5707675	48151	3711831
0	diamond-chain/1024/base	cfg	20709077	0	0
0	diamond-chain/1024/base	emission_exclusive	83911218	3585414	116314962
0	diamond-chain/1024/base	serialization	22577922	282946	5863533
0	diamond-chain/1024/base	combined	132906493	3916511	125890326
0	diamond-chain/1024/light	ir	6705412	54636	3994393
0	diamond-chain/1024/light	cfg	18108458	0	0
0	diamond-chain/1024/light	emission_exclusive	89223206	3857263	120357625
0	diamond-chain/1024/light	serialization	21749214	282946	5857869
0	diamond-chain/1024/light	combined	135786530	4194845	130209887
0	diamond-chain/1024/heavy	ir	24387825	153964	14526266
0	diamond-chain/1024/heavy	cfg	20559003	0	0
0	diamond-chain/1024/heavy	emission_exclusive	227681518	7747807	216606437
0	diamond-chain/1024/heavy	serialization	69897346	282948	19081271
0	diamond-chain/1024/heavy	combined	342525942	8184719	250213974
0	fan-in/64/base	ir	117031	3012	231834
0	fan-in/64/base	cfg	65954	0	0
0	fan-in/64/base	emission_exclusive	20792886	361039	7738269
0	fan-in/64/base	serialization	3728512	23502	433675
0	fan-in/64/base	combined	24704533	387553	8403778
0	fan-in/256/base	ir	664166	12041	932555
0	fan-in/256/base	cfg	523700	0	0
0	fan-in/256/base	emission_exclusive	80145207	3324668	63227648
0	fan-in/256/base	serialization	960757	8140	1101612
0	fan-in/256/base	combined	82293970	3344849	65261815
0	fan-in/1024/base	ir	6698078	48145	3734868
0	fan-in/1024/base	cfg	11255467	0	0
0	fan-in/1024/base	emission_exclusive	789119854	31527604	618738748
0	fan-in/1024/base	serialization	1842014	8142	4248310
0	fan-in/1024/base	combined	808915603	31583891	626721926
0	nested-loop/64/base	ir	117022	3009	229111
0	nested-loop/64/base	cfg	189779	0	0
0	nested-loop/64/base	emission_exclusive	4028499	149718	2837421
0	nested-loop/64/base	serialization	1262146	13198	348803
