run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	157929	3028	242734
0	linear/64/base	cfg	117332	0	0
0	linear/64/base	emission_exclusive	3951841	141069	2706647
0	linear/64/base	serialization	1758569	12095	343963
0	linear/64/base	combined	5989328	156192	3293344
0	linear/64/light	ir	142460	3435	260912
0	linear/64/light	cfg	90782	0	0
0	linear/64/light	emission_exclusive	4145937	156996	2919214
0	linear/64/light	serialization	1835494	12095	343579
0	linear/64/light	combined	6214763	172526	3523705
0	linear/64/heavy	ir	479427	9642	918801
0	linear/64/heavy	cfg	94278	0	0
0	linear/64/heavy	emission_exclusive	12179696	327679	8558383
0	linear/64/heavy	serialization	6644238	12097	1170021
0	linear/64/heavy	combined	19397799	349418	10647205
0	linear/256/base	ir	656814	12105	976591
0	linear/256/base	cfg	1430718	0	0
0	linear/256/base	emission_exclusive	15195584	558915	13984968
0	linear/256/base	serialization	7154883	47425	1348585
0	linear/256/base	combined	24438159	618445	16310144
0	linear/256/light	ir	745671	13726	1047185
0	linear/256/light	cfg	1311172	0	0
0	linear/256/light	emission_exclusive	16202709	623473	14855098
0	linear/256/light	serialization	7061327	47425	1347145
0	linear/256/light	combined	25321020	684624	17249428
0	linear/256/heavy	ir	2706443	38558	3680178
0	linear/256/heavy	cfg	1269303	0	0
0	linear/256/heavy	emission_exclusive	47730088	1302586	37372958
0	linear/256/heavy	serialization	25953528	47427	4652979
0	linear/256/heavy	combined	77659522	1388571	45706115
0	linear/1024/base	ir	5747860	48407	3919512
0	linear/1024/base	cfg	22883857	0	0
0	linear/1024/base	emission_exclusive	60125622	2230202	107798138
0	linear/1024/base	serialization	28486662	188739	5367391
0	linear/1024/base	combined	117244192	2467348	117085041
0	linear/1024/light	ir	7072858	54892	4202074
0	linear/1024/light	cfg	21806488	0	0
0	linear/1024/light	emission_exclusive	65749878	2489279	111299748
0	linear/1024/light	serialization	28511169	188739	5361727
0	linear/1024/light	combined	123140564	2732910	120863549
0	linear/1024/heavy	ir	27333631	154220	14733947
0	linear/1024/heavy	cfg	22006587	0	0
0	linear/1024/heavy	emission_exclusive	189118142	5202248	201349413
0	linear/1024/heavy	serialization	103568786	188741	18585129
0	linear/1024/heavy	combined	342027376	5545209	234668489
0	diamond-chain/64/base	ir	125077	3034	243989
0	diamond-chain/64/base	cfg	108255	0	0
0	diamond-chain/64/base	emission_exclusive	5752769	231493	4065232
0	diamond-chain/64/base	serialization	1981371	17983	375113
0	diamond-chain/64/base	combined	7967602	252510	4684334
0	diamond-chain/64/light	ir	138873	3441	262167
0	diamond-chain/64/light	cfg	105920	0	0
0	diamond-chain/64/light	emission_exclusive	5938371	250831	4334968
0	diamond-chain/64/light	serialization	1956934	17983	374729
0	diamond-chain/64/light	combined	8140198	272255	4971864
0	diamond-chain/64/heavy	ir	379899	9648	920056
0	diamond-chain/64/heavy	cfg	111511	0	0
0	diamond-chain/64/heavy	emission_exclusive	15763840	508346	11500785
0	diamond-chain/64/heavy	serialization	6362793	17985	1201171
0	diamond-chain/64/heavy	combined	22618194	535979	13622012
0	diamond-chain/256/base	ir	674397	12115	981974
0	diamond-chain/256/base	cfg	1233695	0	0
0	diamond-chain/256/base	emission_exclusive	22509319	918895	19024508
0	diamond-chain/256/base	serialization	7895705	70977	1473143
0	diamond-chain/256/base	combined	32313236	1001987	21479625
0	diamond-chain/256/light	ir	764568	13736	1052568
0	diamond-chain/256/light	cfg	1205161	0	0
0	diamond-chain/256/light	emission_exclusive	23951568	997534	20129071
0	diamond-chain/256/light	serialization	7849408	70977	1471703
0	diamond-chain/256/light	combined	33770855	1082247	22653342
0	diamond-chain/256/heavy	ir	2335251	38568	3685561
0	diamond-chain/256/heavy	cfg	1236971	0	0
0	diamond-chain/256/heavy	emission_exclusive	63855452	2025943	48781659
0	diamond-chain/256/heavy	serialization	26709870	70979	4777537
0	diamond-chain/256/heavy	combined	94137684	2135490	57244757
0	diamond-chain/1024/base	ir	5974860	48421	3941407
0	diamond-chain/1024/base	cfg	21416580	0	0
0	diamond-chain/1024/base	emission_exclusive	91082210	3669904	122056666
