run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	155504	3028	242734
0	linear/64/base	cfg	115879	0	0
0	linear/64/base	emission_exclusive	3892152	141069	2706647
0	linear/64/base	serialization	1667333	12095	343963
0	linear/64/base	combined	5834394	156192	3293344
0	linear/64/light	ir	139855	3435	260912
0	linear/64/light	cfg	91823	0	0
0	linear/64/light	emission_exclusive	4139179	156996	2919214
0	linear/64/light	serialization	1750040	12095	343579
0	linear/64/light	combined	6121017	172526	3523705
0	linear/64/heavy	ir	486259	9642	918801
0	linear/64/heavy	cfg	92615	0	0
0	linear/64/heavy	emission_exclusive	11931896	327679	8558383
0	linear/64/heavy	serialization	6294185	12097	1170021
0	linear/64/heavy	combined	18805116	349418	10647205
0	linear/256/base	ir	665028	12105	976591
0	linear/256/base	cfg	1408975	0	0
0	linear/256/base	emission_exclusive	15005239	558915	13984968
0	linear/256/base	serialization	6845036	47425	1348585
0	linear/256/base	combined	23924438	618445	16310144
0	linear/256/light	ir	757643	13726	1047185
0	linear/256/light	cfg	1325177	0	0
0	linear/256/light	emission_exclusive	16154542	623473	14855098
0	linear/256/light	serialization	6790653	47425	1347145
0	linear/256/light	combined	25028165	684624	17249428
0	linear/256/heavy	ir	2741715	38558	3680178
0	linear/256/heavy	cfg	1244904	0	0
0	linear/256/heavy	emission_exclusive	46577242	1302586	37372958
0	linear/256/heavy	serialization	24710615	47427	4652979
0	linear/256/heavy	combined	75274666	1388571	45706115
0	linear/1024/base	ir	5977606	48407	3919512
0	linear/1024/base	cfg	23163248	0	0
0	linear/1024/base	emission_exclusive	59738463	2230202	107798138
0	linear/1024/base	serialization	27214370	188739	5367391
0	linear/1024/base	combined	116094058	2467348	117085041
0	linear/1024/light	ir	7506907	54892	4202074
0	linear/1024/light	cfg	23060545	0	0
0	linear/1024/light	emission_exclusive	64238844	2489279	111299748
0	linear/1024/light	serialization	27159507	188739	5361727
0	linear/1024/light	combined	121966053	2732910	120863549
0	linear/1024/heavy	ir	27054046	154220	14733947
0	linear/1024/heavy	cfg	22254009	0	0
0	linear/1024/heavy	emission_exclusive	190966293	5202248	201349413
0	linear/1024/heavy	serialization	99359429	188741	18585129
0	linear/1024/heavy	combined	339634118	5545209	234668489
0	diamond-chain/64/base	ir	150264	3034	243989
0	diamond-chain/64/base	cfg	116520	0	0
0	diamond-chain/64/base	emission_exclusive	5749283	231493	4065232
0	diamond-chain/64/base	serialization	2040981	17983	375113
0	diamond-chain/64/base	combined	8057258	252510	4684334
0	diamond-chain/64/light	ir	140626	3441	262167
0	diamond-chain/64/light	cfg	107614	0	0
0	diamond-chain/64/light	emission_exclusive	6001841	250831	4334968
0	diamond-chain/64/light	serialization	1986768	17983	374729
0	diamond-chain/64/light	combined	8236939	272255	4971864
0	diamond-chain/64/heavy	ir	402852	9648	920056
0	diamond-chain/64/heavy	cfg	105409	0	0
0	diamond-chain/64/heavy	emission_exclusive	15730101	508346	11500785
0	diamond-chain/64/heavy	serialization	6409121	17985	1201171
0	diamond-chain/64/heavy	combined	22647593	535979	13622012
0	diamond-chain/256/base	ir	680147	12115	981974
0	diamond-chain/256/base	cfg	1275302	0	0
0	diamond-chain/256/base	emission_exclusive	22953081	918895	19024508
0	diamond-chain/256/base	serialization	7994920	70977	1473143
0	diamond-chain/256/base	combined	32903560	1001987	21479625
0	diamond-chain/256/light	ir	780446	13736	1052568
0	diamond-chain/256/light	cfg	1229556	0	0
