run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	353699	3028	242734
0	linear/64/base	cfg	117973	0	0
0	linear/64/base	emission_exclusive	3898483	141069	2706647
0	linear/64/base	serialization	1666361	12095	343963
0	linear/64/base	combined	6039783	156192	3293344
0	linear/64/light	ir	140666	3435	260912
0	linear/64/light	cfg	91733	0	0
0	linear/64/light	emission_exclusive	4160700	156996	2919214
0	linear/64/light	serialization	1755981	12095	343579
0	linear/64/light	combined	6149200	172526	3523705
0	linear/64/heavy	ir	483485	9642	918801
0	linear/64/heavy	cfg	94068	0	0
0	linear/64/heavy	emission_exclusive	11791822	327679	8558383
0	linear/64/heavy	serialization	5934073	12097	1170021
0	linear/64/heavy	combined	18303619	349418	10647205
0	linear/256/base	ir	659638	12105	976591
0	linear/256/base	cfg	1376523	0	0
0	linear/256/base	emission_exclusive	14942821	558915	13984968
0	linear/256/base	serialization	7114776	47425	1348585
0	linear/256/base	combined	24093929	618445	16310144
0	linear/256/light	ir	752333	13726	1047185
0	linear/256/light	cfg	1057210	0	0
0	linear/256/light	emission_exclusive	16080112	623473	14855098
0	linear/256/light	serialization	6434831	47425	1347145
0	linear/256/light	combined	24324606	684624	17249428
0	linear/256/heavy	ir	2768126	38558	3680178
0	linear/256/heavy	cfg	1261536	0	0
0	linear/256/heavy	emission_exclusive	46420006	1302586	37372958
0	linear/256/heavy	serialization	24755441	47427	4652979
0	linear/256/heavy	combined	75205309	1388571	45706115
0	linear/1024/base	ir	5870293	48407	3919512
0	linear/1024/base	cfg	23205089	0	0
0	linear/1024/base	emission_exclusive	59714018	2230202	107798138
0	linear/1024/base	serialization	27116146	188739	5367391
0	linear/1024/base	combined	115905746	2467348	117085041
0	linear/1024/light	ir	7269228	54892	4202074
0	linear/1024/light	cfg	21396358	0	0
0	linear/1024/light	emission_exclusive	64084706	2489279	111299748
0	linear/1024/light	serialization	26651828	188739	5361727
0	linear/1024/light	combined	119402320	2732910	120863549
0	linear/1024/heavy	ir	24682543	154220	14733947
0	linear/1024/heavy	cfg	19831378	0	0
