run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	156075	3028	242734
0	linear/64/base	cfg	119746	0	0
0	linear/64/base	emission_exclusive	3976782	141069	2706647
0	linear/64/base	serialization	1759718	12095	343963
0	linear/64/base	combined	6015818	156192	3293344
0	linear/64/light	ir	140245	3435	260912
0	linear/64/light	cfg	91733	0	0
0	linear/64/light	emission_exclusive	4149489	156996	2919214
0	linear/64/light	serialization	1733549	12095	343579
0	linear/64/light	combined	6115106	172526	3523705
0	linear/64/heavy	ir	488775	9642	918801
0	linear/64/heavy	cfg	92626	0	0
0	linear/64/heavy	emission_exclusive	12042105	327679	8558383
0	linear/64/heavy	serialization	6287603	12097	1170021
0	linear/64/heavy	combined	18911269	349418	10647205
0	linear/256/base	ir	656933	12105	976591
0	linear/256/base	cfg	1372326	0	0
0	linear/256/base	emission_exclusive	15088658	558915	13984968
0	linear/256/base	serialization	6812164	47425	1348585
0	linear/256/base	combined	23930231	618445	16310144
0	linear/256/light	ir	745210	13726	1047185
0	linear/256/light	cfg	1058112	0	0
0	linear/256/light	emission_exclusive	16424003	623473	14855098
0	linear/256/light	serialization	6778160	47425	1347145
0	linear/256/light	combined	25005655	684624	17249428
0	linear/256/heavy	ir	2808242	38558	3680178
0	linear/256/heavy	cfg	1258190	0	0
0	linear/256/heavy	emission_exclusive	46717921	1302586	37372958
0	linear/256/heavy	serialization	24680351	47427	4652979
0	linear/256/heavy	combined	75464864	1388571	45706115
0	linear/1024/base	ir	5928283	48407	3919512
0	linear/1024/base	cfg	23369932	0	0
0	linear/1024/base	emission_exclusive	60522361	2230202	107798138
0	linear/1024/base	serialization	27269297	188739	5367391
0	linear/1024/base	combined	117090153	2467348	117085041
0	linear/1024/light	ir	7735632	54892	4202074
0	linear/1024/light	cfg	22820973	0	0
0	linear/1024/light	emission_exclusive	64450111	2489279	111299748
0	linear/1024/light	serialization	26851667	188739	5361727
0	linear/1024/light	combined	121858633	2732910	120863549
0	linear/1024/heavy	ir	26864251	154220	14733947
0	linear/1024/heavy	cfg	21685836	0	0
0	linear/1024/heavy	emission_exclusive	186159440	5202248	201349413
0	linear/1024/heavy	serialization	98526603	188741	18585129
0	linear/1024/heavy	combined	333236410	5545209	234668489
0	diamond-chain/64/base	ir	134023	3034	243989
0	diamond-chain/64/base	cfg	113635	0	0
0	diamond-chain/64/base	emission_exclusive	5712425	231493	4065232
0	diamond-chain/64/base	serialization	1993520	17983	375113
0	diamond-chain/64/base	combined	7953743	252510	4684334
0	diamond-chain/64/light	ir	135717	3441	262167
0	diamond-chain/64/light	cfg	109116	0	0
0	diamond-chain/64/light	emission_exclusive	6046086	250831	4334968
0	diamond-chain/64/light	serialization	1969215	17983	374729
0	diamond-chain/64/light	combined	8260224	272255	4971864
0	diamond-chain/64/heavy	ir	394707	9648	920056
0	diamond-chain/64/heavy	cfg	106021	0	0
0	diamond-chain/64/heavy	emission_exclusive	15827916	508346	11500785
0	diamond-chain/64/heavy	serialization	6343608	17985	1201171
0	diamond-chain/64/heavy	combined	22672412	535979	13622012
0	diamond-chain/256/base	ir	678073	12115	981974
0	diamond-chain/256/base	cfg	1236018	0	0
0	diamond-chain/256/base	emission_exclusive	22131038	918895	19024508
0	diamond-chain/256/base	serialization	7792920	70977	1473143
0	diamond-chain/256/base	combined	31838199	1001987	21479625
0	diamond-chain/256/light	ir	761881	13736	1052568
0	diamond-chain/256/light	cfg	1207574	0	0
0	diamond-chain/256/light	emission_exclusive	23520816	997534	20129071
0	diamond-chain/256/light	serialization	7693813	70977	1471703
0	diamond-chain/256/light	combined	33184224	1082247	22653342
0	diamond-chain/256/heavy	ir	2344223	38568	3685561
0	diamond-chain/256/heavy	cfg	1239725	0	0
0	diamond-chain/256/heavy	emission_exclusive	62184254	2025943	48781659
0	diamond-chain/256/heavy	serialization	25267582	70979	4777537
0	diamond-chain/256/heavy	combined	91035934	2135490	57244757
0	diamond-chain/1024/base	ir	6070321	48421	3941407
0	diamond-chain/1024/base	cfg	22363729	0	0
0	diamond-chain/1024/base	emission_exclusive	89344946	3669904	122056666
0	diamond-chain/1024/base	serialization	31327212	282947	5865581
0	diamond-chain/1024/base	combined	149106369	4001272	131863654
0	diamond-chain/1024/light	ir	7419773	54906	4223969
0	diamond-chain/1024/light	cfg	23241960	0	0
0	diamond-chain/1024/light	emission_exclusive	95220439	3985751	126502213
0	diamond-chain/1024/light	serialization	30765741	282947	5859917
0	diamond-chain/1024/light	combined	156648273	4323604	136586099
0	diamond-chain/1024/heavy	ir	26079617	154234	14755842
0	diamond-chain/1024/heavy	cfg	23133504	0	0
0	diamond-chain/1024/heavy	emission_exclusive	251560188	8097872	241118926
0	diamond-chain/1024/heavy	serialization	102184500	282949	19083319
0	diamond-chain/1024/heavy	combined	402958110	8535055	274958087
0	fan-in/64/base	ir	129525	3037	245602
0	fan-in/64/base	cfg	71025	0	0
0	fan-in/64/base	emission_exclusive	30845019	374268	8939705
0	fan-in/64/base	serialization	5576758	23503	435723
0	fan-in/64/base	combined	36622447	400808	9621030
0	fan-in/256/base	ir	712417	12146	989027
0	fan-in/256/base	cfg	549128	0	0
0	fan-in/256/base	emission_exclusive	114622236	3859848	126846162
0	fan-in/256/base	serialization	16746704	169876	2042196
0	fan-in/256/base	combined	132630636	4041870	129877385
0	fan-in/1024/base	ir	7082175	48577	3970228
0	fan-in/1024/base	cfg	10459312	0	0
0	fan-in/1024/base	emission_exclusive	1387017602	34794349	7595062897
0	fan-in/1024/base	serialization	52419846	520490	7224987
0	fan-in/1024/base	combined	1456979196	35363416	7606258112
0	nested-loop/64/base	ir	123443	3030	242919
0	nested-loop/64/base	cfg	185130	0	0
0	nested-loop/64/base	emission_exclusive	4701933	158337	3276009
0	nested-loop/64/base	serialization	1928328	13199	350851
0	nested-loop/64/base	combined	6938954	174566	3869779
0	nested-loop/256/base	ir	659077	12107	976776
0	nested-loop/256/base	cfg	2296323	0	0
0	nested-loop/256/base	emission_exclusive	17724564	609282	17739490
0	nested-loop/256/base	serialization	7403804	48529	1358545
0	nested-loop/256/base	combined	28083888	669918	20074811
0	nested-loop/1024/base	ir	6331044	48409	3919697
0	nested-loop/1024/base	cfg	36001944	0	0
0	nested-loop/1024/base	emission_exclusive	70409321	2412930	150833496
0	nested-loop/1024/base	serialization	29311298	189843	5389639
0	nested-loop/1024/base	combined	142053799	2651182	160142832
0	multi-exit/64/base	ir	126870	3016	245428
0	multi-exit/64/base	cfg	81424	0	0
0	multi-exit/64/base	emission_exclusive	31809825	1057389	21519340
0	multi-exit/64/base	serialization	8225057	46595	571928
0	multi-exit/64/base	combined	40243326	1107000	22336696
0	multi-exit/256/base	ir	707308	12121	987957
0	multi-exit/256/base	cfg	590477	0	0
0	multi-exit/256/base	emission_exclusive	149617795	5528355	156537191
0	multi-exit/256/base	serialization	18122306	175764	2081470
0	multi-exit/256/base	combined	169038047	5716240	159606618
0	multi-exit/1024/base	ir	7223071	48551	3969150
0	multi-exit/1024/base	cfg	10825775	0	0
0	multi-exit/1024/base	emission_exclusive	1511702211	40518273	7627205666
0	multi-exit/1024/base	serialization	53998132	520490	7240589
0	multi-exit/1024/base	combined	1583749389	41087314	7638415405
0	no-exit/64/base	ir	126619	3038	243015
0	no-exit/64/base	cfg	53922	0	0
0	no-exit/64/base	emission_exclusive	4241803	145796	2690230
0	no-exit/64/base	serialization	1826194	12279	345439
0	no-exit/64/base	combined	6248658	161113	3278684
0	no-exit/256/base	ir	674536	12115	976872
0	no-exit/256/base	cfg	469338	0	0
0	no-exit/256/base	emission_exclusive	16338913	579032	12306974
0	no-exit/256/base	serialization	7149212	47609	1351595
0	no-exit/256/base	combined	24632099	638756	14635441
0	no-exit/1024/base	ir	5989588	48417	3919793
0	no-exit/1024/base	cfg	6747903	0	0
0	no-exit/1024/base	emission_exclusive	65142480	2311883	75143627
0	no-exit/1024/base	serialization	28346294	188923	5376543
0	no-exit/1024/base	combined	106226405	2549223	84439963
0	irreducible/64/base	ir	126279	3034	244691
0	irreducible/64/base	cfg	89018	0	0
0	irreducible/64/base	emission_exclusive	889724749	17975789	328347260
0	irreducible/64/base	serialization	261463219	2469874	14999594
0	irreducible/64/base	combined	1151403435	20448697	343591545
0	irreducible/256/base	ir	703341	12115	984788
0	irreducible/256/base	cfg	1164111	0	0
0	irreducible/256/base	emission_exclusive	2299219910	55712290	912331739
0	irreducible/256/base	serialization	455055258	4317512	26812483
0	irreducible/256/base	combined	2756142811	60041917	940129010
0	irreducible/1024/base	ir	6309854	48421	3952669
0	irreducible/1024/base	cfg	18831097	0	0
0	irreducible/1024/base	emission_exclusive	5018494850	119848741	3892582544
0	irreducible/1024/base	serialization	512333556	4995738	34008953
0	irreducible/1024/base	combined	5555969658	124892900	3930544166
