run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	137189	3008	229014
0	linear/64/base	cfg	126439	0	0
0	linear/64/base	emission_exclusive	3538232	132901	2319001
0	linear/64/base	serialization	1150806	12094	341915
0	linear/64/base	combined	4952967	148003	2889930
0	linear/64/light	ir	125547	3415	247192
0	linear/64/light	cfg	87405	0	0
0	linear/64/light	emission_exclusive	3688586	147950	2532872
0	linear/64/light	serialization	1202945	12094	341531
0	linear/64/light	combined	5104603	163459	3121595
0	linear/64/heavy	ir	468856	9622	905081
0	linear/64/heavy	cfg	88387	0	0
0	linear/64/heavy	emission_exclusive	10456257	304273	7017602
0	linear/64/heavy	serialization	4159277	12096	1167973
0	linear/64/heavy	combined	15172948	325991	9090656
0	linear/256/base	ir	621395	12035	920903
0	linear/256/base	cfg	1394117	0	0
0	linear/256/base	emission_exclusive	13506455	526712	12403352
0	linear/256/base	serialization	4639575	47424	1346537
0	linear/256/base	combined	20161693	586171	14670792
0	linear/256/light	ir	707338	13656	991497
0	linear/256/light	cfg	1264792	0	0
0	linear/256/light	emission_exclusive	14659325	587752	13275990
0	linear/256/light	serialization	4697193	47424	1345097
0	linear/256/light	combined	21328820	648832	15612584
0	linear/256/heavy	ir	2860550	38488	3624490
0	linear/256/heavy	cfg	1142521	0	0
0	linear/256/heavy	emission_exclusive	42205274	1209433	31175155
0	linear/256/heavy	serialization	17170224	47426	4650931
0	linear/256/heavy	combined	63378719	1295347	39450576
0	linear/1024/base	ir	5798026	48137	3687888
0	linear/1024/base	cfg	23185261	0	0
0	linear/1024/base	emission_exclusive	53968862	2101884	101426946
0	linear/1024/base	serialization	19677176	188738	5365343
0	linear/1024/base	combined	102629846	2338759	110480177
0	linear/1024/light	ir	7068017	54622	3970450
0	linear/1024/light	cfg	21668723	0	0
0	linear/1024/light	emission_exclusive	58752358	2346883	104935712
0	linear/1024/light	serialization	18655854	188738	5359679
0	linear/1024/light	combined	106145233	2590243	114265841
0	linear/1024/heavy	ir	27121756	153950	14502323
0	linear/1024/heavy	cfg	21730218	0	0
0	linear/1024/heavy	emission_exclusive	167210788	4830132	176508472
0	linear/1024/heavy	serialization	69732416	188740	18583081
0	linear/1024/heavy	combined	285796120	5172822	209593876
0	diamond-chain/64/base	ir	122081	3014	230397
0	diamond-chain/64/base	cfg	104467	0	0
0	diamond-chain/64/base	emission_exclusive	5367693	225845	3714034
0	diamond-chain/64/base	serialization	1459250	17982	373065
0	diamond-chain/64/base	combined	7053631	246841	4317496
0	diamond-chain/64/light	ir	133062	3421	248575
0	diamond-chain/64/light	cfg	102033	0	0
0	diamond-chain/64/light	emission_exclusive	5653984	242545	3960954
0	diamond-chain/64/light	serialization	1399427	17982	372681
0	diamond-chain/64/light	combined	7288616	263948	4582210
0	diamond-chain/64/heavy	ir	387333	9628	906464
0	diamond-chain/64/heavy	cfg	100330	0	0
0	diamond-chain/64/heavy	emission_exclusive	14405005	486163	9978456
0	diamond-chain/64/heavy	serialization	4287769	17984	1199123
