run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	139334	3008	229014
0	linear/64/base	cfg	115309	0	0
0	linear/64/base	emission_exclusive	3427497	132901	2319001
0	linear/64/base	serialization	1187117	12094	341915
0	linear/64/base	combined	4869477	148003	2889930
0	linear/64/light	ir	123914	3415	247192
0	linear/64/light	cfg	87716	0	0
0	linear/64/light	emission_exclusive	3655860	147950	2532872
0	linear/64/light	serialization	1196044	12094	341531
0	linear/64/light	combined	5063645	163459	3121595
0	linear/64/heavy	ir	468407	9622	905081
0	linear/64/heavy	cfg	87987	0	0
0	linear/64/heavy	emission_exclusive	10169919	304273	7017602
0	linear/64/heavy	serialization	4137131	12096	1167973
0	linear/64/heavy	combined	14863554	325991	9090656
0	linear/256/base	ir	617238	12035	920903
0	linear/256/base	cfg	1427702	0	0
0	linear/256/base	emission_exclusive	12960052	526712	12403352
0	linear/256/base	serialization	4564670	47424	1346537
0	linear/256/base	combined	19569812	586171	14670792
0	linear/256/light	ir	692330	13656	991497
0	linear/256/light	cfg	1278630	0	0
0	linear/256/light	emission_exclusive	14075262	587752	13275990
0	linear/256/light	serialization	4533442	47424	1345097
0	linear/256/light	combined	20579774	648832	15612584
0	linear/256/heavy	ir	2785302	38488	3624490
0	linear/256/heavy	cfg	1152021	0	0
0	linear/256/heavy	emission_exclusive	39579597	1209433	31175155
0	linear/256/heavy	serialization	16240810	47426	4650931
0	linear/256/heavy	combined	59757900	1295347	39450576
0	linear/1024/base	ir	5507435	48137	3687888
0	linear/1024/base	cfg	22833579	0	0
0	linear/1024/base	emission_exclusive	51864201	2101884	101426946
0	linear/1024/base	serialization	18309536	188738	5365343
0	linear/1024/base	combined	98515041	2338759	110480177
0	linear/1024/light	ir	7040897	54622	3970450
0	linear/1024/light	cfg	21410095	0	0
0	linear/1024/light	emission_exclusive	55653994	2346883	104935712
0	linear/1024/light	serialization	19826047	188738	5359679
0	linear/1024/light	combined	103931313	2590243	114265841
0	linear/1024/heavy	ir	29460744	153950	14502323
0	linear/1024/heavy	cfg	21743296	0	0
0	linear/1024/heavy	emission_exclusive	158686866	4830132	176508472
0	linear/1024/heavy	serialization	66236223	188740	18583081
0	linear/1024/heavy	combined	276127680	5172822	209593876
0	diamond-chain/64/base	ir	115719	3014	230397
0	diamond-chain/64/base	cfg	101081	0	0
0	diamond-chain/64/base	emission_exclusive	5097469	225845	3714034
0	diamond-chain/64/base	serialization	1389520	17982	373065
0	diamond-chain/64/base	combined	6703909	246841	4317496
0	diamond-chain/64/light	ir	128212	3421	248575
0	diamond-chain/64/light	cfg	101282	0	0
0	diamond-chain/64/light	emission_exclusive	5350878	242545	3960954
0	diamond-chain/64/light	serialization	1379411	17982	372681
0	diamond-chain/64/light	combined	6959893	263948	4582210
0	diamond-chain/64/heavy	ir	382905	9628	906464
0	diamond-chain/64/heavy	cfg	101001	0	0
0	diamond-chain/64/heavy	emission_exclusive	13763111	486163	9978456
0	diamond-chain/64/heavy	serialization	4304077	17984	1199123
0	diamond-chain/64/heavy	combined	18551254	513775	12084043
0	diamond-chain/256/base	ir	620324	12045	926798
