run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	154562	3028	242734
0	linear/64/base	cfg	126579	0	0
0	linear/64/base	emission_exclusive	3973241	141069	2706647
0	linear/64/base	serialization	1757747	12095	343963
0	linear/64/base	combined	6016108	156192	3293344
0	linear/64/light	ir	140386	3435	260912
0	linear/64/light	cfg	93407	0	0
0	linear/64/light	emission_exclusive	4201081	156996	2919214
0	linear/64/light	serialization	1822620	12095	343579
0	linear/64/light	combined	6257604	172526	3523705
0	linear/64/heavy	ir	478075	9642	918801
0	linear/64/heavy	cfg	93587	0	0
0	linear/64/heavy	emission_exclusive	12177911	327679	8558383
0	linear/64/heavy	serialization	6636171	12097	1170021
0	linear/64/heavy	combined	19385894	349418	10647205
0	linear/256/base	ir	661713	12105	976591
0	linear/256/base	cfg	1411061	0	0
0	linear/256/base	emission_exclusive	15178471	558915	13984968
0	linear/256/base	serialization	7152068	47425	1348585
0	linear/256/base	combined	24403473	618445	16310144
0	linear/256/light	ir	742496	13726	1047185
0	linear/256/light	cfg	1292076	0	0
0	linear/256/light	emission_exclusive	16399602	623473	14855098
0	linear/256/light	serialization	7041609	47425	1347145
0	linear/256/light	combined	25475943	684624	17249428
0	linear/256/heavy	ir	2671727	38558	3680178
0	linear/256/heavy	cfg	1264023	0	0
0	linear/256/heavy	emission_exclusive	47658590	1302586	37372958
0	linear/256/heavy	serialization	25950721	47427	4652979
0	linear/256/heavy	combined	77545212	1388571	45706115
0	linear/1024/base	ir	6046965	48407	3919512
0	linear/1024/base	cfg	23696844	0	0
0	linear/1024/base	emission_exclusive	59697299	2230202	107798138
0	linear/1024/base	serialization	28299487	188739	5367391
0	linear/1024/base	combined	117740797	2467348	117085041
0	linear/1024/light	ir	7386652	54892	4202074
0	linear/1024/light	cfg	22232063	0	0
0	linear/1024/light	emission_exclusive	65255509	2489279	111299748
0	linear/1024/light	serialization	28418693	188739	5361727
0	linear/1024/light	combined	123293077	2732910	120863549
0	linear/1024/heavy	ir	26739164	154220	14733947
0	linear/1024/heavy	cfg	21946522	0	0
0	linear/1024/heavy	emission_exclusive	195213542	5202248	201349413
0	linear/1024/heavy	serialization	104126337	188741	18585129
0	linear/1024/heavy	combined	348025795	5545209	234668489
0	diamond-chain/64/base	ir	128153	3034	243989
0	diamond-chain/64/base	cfg	110219	0	0
0	diamond-chain/64/base	emission_exclusive	5852057	231493	4065232
0	diamond-chain/64/base	serialization	2017990	17983	375113
0	diamond-chain/64/base	combined	8108559	252510	4684334
0	diamond-chain/64/light	ir	139765	3441	262167
0	diamond-chain/64/light	cfg	106862	0	0
0	diamond-chain/64/light	emission_exclusive	6165180	250831	4334968
0	diamond-chain/64/light	serialization	1998182	17983	374729
0	diamond-chain/64/light	combined	8410109	272255	4971864
0	diamond-chain/64/heavy	ir	391441	9648	920056
0	diamond-chain/64/heavy	cfg	105640	0	0
0	diamond-chain/64/heavy	emission_exclusive	16149939	508346	11500785
0	diamond-chain/64/heavy	serialization	6697568	17985	1201171
0	diamond-chain/64/heavy	combined	23344779	535979	13622012
0	diamond-chain/256/base	ir	672883	12115	981974
0	diamond-chain/256/base	cfg	1247983	0	0
0	diamond-chain/256/base	emission_exclusive	22613002	918895	19024508
0	diamond-chain/256/base	serialization	7919551	70977	1473143
0	diamond-chain/256/base	combined	32453580	1001987	21479625
0	diamond-chain/256/light	ir	768234	13736	1052568
0	diamond-chain/256/light	cfg	1237072	0	0
0	diamond-chain/256/light	emission_exclusive	24310015	997534	20129071
0	diamond-chain/256/light	serialization	7843296	70977	1471703
0	diamond-chain/256/light	combined	34158879	1082247	22653342
0	diamond-chain/256/heavy	ir	2375848	38568	3685561
0	diamond-chain/256/heavy	cfg	1231702	0	0
0	diamond-chain/256/heavy	emission_exclusive	64192076	2025943	48781659
0	diamond-chain/256/heavy	serialization	26634695	70979	4777537
0	diamond-chain/256/heavy	combined	94434481	2135490	57244757
0	diamond-chain/1024/base	ir	6180990	48421	3941407
0	diamond-chain/1024/base	cfg	22272899	0	0
0	diamond-chain/1024/base	emission_exclusive	91222923	3669904	122056666
0	diamond-chain/1024/base	serialization	31475419	282947	5865581
0	diamond-chain/1024/base	combined	151152451	4001272	131863654
0	diamond-chain/1024/light	ir	7497933	54906	4223969
0	diamond-chain/1024/light	cfg	18870810	0	0
0	diamond-chain/1024/light	emission_exclusive	97246654	3985751	126502213
0	diamond-chain/1024/light	serialization	31148680	282947	5859917
0	diamond-chain/1024/light	combined	154764237	4323604	136586099
0	diamond-chain/1024/heavy	ir	24555951	154234	14755842
0	diamond-chain/1024/heavy	cfg	20960285	0	0
0	diamond-chain/1024/heavy	emission_exclusive	258278485	8097872	241118926
0	diamond-chain/1024/heavy	serialization	108095159	282949	19083319
0	diamond-chain/1024/heavy	combined	411890070	8535055	274958087
0	fan-in/64/base	ir	139044	3037	245602
0	fan-in/64/base	cfg	77728	0	0
0	fan-in/64/base	emission_exclusive	29477515	374268	8939705
0	fan-in/64/base	serialization	5655576	23503	435723
0	fan-in/64/base	combined	35349973	400808	9621030
0	fan-in/256/base	ir	713811	12146	989027
0	fan-in/256/base	cfg	583635	0	0
0	fan-in/256/base	emission_exclusive	116671112	3859848	126846162
0	fan-in/256/base	serialization	18492183	169876	2042196
0	fan-in/256/base	combined	136460931	4041870	129877385
0	fan-in/1024/base	ir	6956799	48577	3970228
0	fan-in/1024/base	cfg	11434534	0	0
0	fan-in/1024/base	emission_exclusive	1387583530	34794349	7595062897
0	fan-in/1024/base	serialization	54581415	520490	7224987
0	fan-in/1024/base	combined	1460556438	35363416	7606258112
0	nested-loop/64/base	ir	126450	3030	242919
0	nested-loop/64/base	cfg	186032	0	0
0	nested-loop/64/base	emission_exclusive	4780639	158337	3276009
0	nested-loop/64/base	serialization	2016417	13199	350851
0	nested-loop/64/base	combined	7109669	174566	3869779
0	nested-loop/256/base	ir	657214	12107	976776
0	nested-loop/256/base	cfg	2314501	0	0
0	nested-loop/256/base	emission_exclusive	18054565	609282	17739490
0	nested-loop/256/base	serialization	7774115	48529	1358545
0	nested-loop/256/base	combined	28800495	669918	20074811
0	nested-loop/1024/base	ir	5991131	48409	3919697
0	nested-loop/1024/base	cfg	35863084	0	0
0	nested-loop/1024/base	emission_exclusive	71285473	2412930	150833496
0	nested-loop/1024/base	serialization	30641369	189843	5389639
0	nested-loop/1024/base	combined	143781288	2651182	160142832
0	multi-exit/64/base	ir	127922	3016	245428
0	multi-exit/64/base	cfg	81475	0	0
0	multi-exit/64/base	emission_exclusive	31268136	1057389	21519340
0	multi-exit/64/base	serialization	8652277	46595	571928
0	multi-exit/64/base	combined	40129990	1107000	22336696
0	multi-exit/256/base	ir	733749	12121	987957
0	multi-exit/256/base	cfg	626025	0	0
