run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	152578	3028	242734
0	linear/64/base	cfg	117272	0	0
0	linear/64/base	emission_exclusive	3889887	141069	2706647
0	linear/64/base	serialization	1670721	12095	343963
0	linear/64/base	combined	5833925	156192	3293344
0	linear/64/light	ir	140376	3435	260912
0	linear/64/light	cfg	90381	0	0
0	linear/64/light	emission_exclusive	4084536	156996	2919214
0	linear/64/light	serialization	1661763	12095	343579
0	linear/64/light	combined	5977176	172526	3523705
0	linear/64/heavy	ir	480639	9642	918801
0	linear/64/heavy	cfg	93387	0	0
0	linear/64/heavy	emission_exclusive	11688557	327679	8558383
0	linear/64/heavy	serialization	5952047	12097	1170021
0	linear/64/heavy	combined	18214770	349418	10647205
0	linear/256/base	ir	657293	12105	976591
0	linear/256/base	cfg	1354942	0	0
0	linear/256/base	emission_exclusive	14767202	558915	13984968
0	linear/256/base	serialization	6455650	47425	1348585
0	linear/256/base	combined	23235227	618445	16310144
0	linear/256/light	ir	740230	13726	1047185
0	linear/256/light	cfg	1073069	0	0
0	linear/256/light	emission_exclusive	16166528	623473	14855098
0	linear/256/light	serialization	6726743	47425	1347145
0	linear/256/light	combined	24706720	684624	17249428
0	linear/256/heavy	ir	2759620	38558	3680178
0	linear/256/heavy	cfg	1256216	0	0
0	linear/256/heavy	emission_exclusive	45906708	1302586	37372958
0	linear/256/heavy	serialization	23246198	47427	4652979
0	linear/256/heavy	combined	73168922	1388571	45706115
0	linear/1024/base	ir	5868791	48407	3919512
0	linear/1024/base	cfg	23162289	0	0
0	linear/1024/base	emission_exclusive	59367758	2230202	107798138
0	linear/1024/base	serialization	27172925	188739	5367391
0	linear/1024/base	combined	115571943	2467348	117085041
0	linear/1024/light	ir	7034776	54892	4202074
0	linear/1024/light	cfg	21964453	0	0
0	linear/1024/light	emission_exclusive	64275712	2489279	111299748
0	linear/1024/light	serialization	26948530	188739	5361727
0	linear/1024/light	combined	120223641	2732910	120863549
0	linear/1024/heavy	ir	27052276	154220	14733947
0	linear/1024/heavy	cfg	21415977	0	0
0	linear/1024/heavy	emission_exclusive	186654357	5202248	201349413
0	linear/1024/heavy	serialization	98462121	188741	18585129
0	linear/1024/heavy	combined	333584992	5545209	234668489
0	diamond-chain/64/base	ir	128633	3034	243989
0	diamond-chain/64/base	cfg	109297	0	0
0	diamond-chain/64/base	emission_exclusive	5616664	231493	4065232
0	diamond-chain/64/base	serialization	1988080	17983	375113
0	diamond-chain/64/base	combined	7842804	252510	4684334
0	diamond-chain/64/light	ir	138813	3441	262167
0	diamond-chain/64/light	cfg	105530	0	0
0	diamond-chain/64/light	emission_exclusive	5929774	250831	4334968
0	diamond-chain/64/light	serialization	1957762	17983	374729
0	diamond-chain/64/light	combined	8131990	272255	4971864
0	diamond-chain/64/heavy	ir	392072	9648	920056
0	diamond-chain/64/heavy	cfg	104919	0	0
0	diamond-chain/64/heavy	emission_exclusive	15558858	508346	11500785
0	diamond-chain/64/heavy	serialization	6342205	17985	1201171
0	diamond-chain/64/heavy	combined	22398174	535979	13622012
0	diamond-chain/256/base	ir	668495	12115	981974
0	diamond-chain/256/base	cfg	1226721	0	0
0	diamond-chain/256/base	emission_exclusive	21891585	918895	19024508
0	diamond-chain/256/base	serialization	7825992	70977	1473143
0	diamond-chain/256/base	combined	31612913	1001987	21479625
0	diamond-chain/256/light	ir	769785	13736	1052568
0	diamond-chain/256/light	cfg	1204688	0	0
0	diamond-chain/256/light	emission_exclusive	23345907	997534	20129071
0	diamond-chain/256/light	serialization	7742874	70977	1471703
0	diamond-chain/256/light	combined	33063365	1082247	22653342
0	diamond-chain/256/heavy	ir	2359713	38568	3685561
0	diamond-chain/256/heavy	cfg	1227010	0	0
0	diamond-chain/256/heavy	emission_exclusive	61840375	2025943	48781659
0	diamond-chain/256/heavy	serialization	26608548	70979	4777537
0	diamond-chain/256/heavy	combined	92035777	2135490	57244757
0	diamond-chain/1024/base	ir	6304363	48421	3941407
0	diamond-chain/1024/base	cfg	21418020	0	0
0	diamond-chain/1024/base	emission_exclusive	89363282	3669904	122056666
0	diamond-chain/1024/base	serialization	31398316	282947	5865581
0	diamond-chain/1024/base	combined	148484152	4001272	131863654
0	diamond-chain/1024/light	ir	7806064	54906	4223969
0	diamond-chain/1024/light	cfg	18942688	0	0
0	diamond-chain/1024/light	emission_exclusive	94906907	3985751	126502213
0	diamond-chain/1024/light	serialization	31098179	282947	5859917
0	diamond-chain/1024/light	combined	152754038	4323604	136586099
0	diamond-chain/1024/heavy	ir	24677315	154234	14755842
0	diamond-chain/1024/heavy	cfg	20634939	0	0
0	diamond-chain/1024/heavy	emission_exclusive	253577356	8097872	241118926
0	diamond-chain/1024/heavy	serialization	102669078	282949	19083319
0	diamond-chain/1024/heavy	combined	401558868	8535055	274958087
0	fan-in/64/base	ir	132130	3037	245602
0	fan-in/64/base	cfg	72958	0	0
0	fan-in/64/base	emission_exclusive	31381816	374268	8939705
0	fan-in/64/base	serialization	5657441	23503	435723
0	fan-in/64/base	combined	37244475	400808	9621030
0	fan-in/256/base	ir	715814	12146	989027
0	fan-in/256/base	cfg	567123	0	0
0	fan-in/256/base	emission_exclusive	114470519	3859848	126846162
0	fan-in/256/base	serialization	16872593	169876	2042196
0	fan-in/256/base	combined	132626229	4041870	129877385
0	fan-in/1024/base	ir	7047670	48577	3970228
0	fan-in/1024/base	cfg	10990988	0	0
0	fan-in/1024/base	emission_exclusive	1373309656	34794349	7595062897
0	fan-in/1024/base	serialization	52024178	520490	7224987
0	fan-in/1024/base	combined	1443372674	35363416	7606258112
0	nested-loop/64/base	ir	122942	3030	242919
0	nested-loop/64/base	cfg	188306	0	0
0	nested-loop/64/base	emission_exclusive	4611072	158337	3276009
0	nested-loop/64/base	serialization	1915803	13199	350851
0	nested-loop/64/base	combined	6838243	174566	3869779
0	nested-loop/256/base	ir	668555	12107	976776
0	nested-loop/256/base	cfg	2304669	0	0
0	nested-loop/256/base	emission_exclusive	17315461	609282	17739490
0	nested-loop/256/base	serialization	7385519	48529	1358545
0	nested-loop/256/base	combined	27674324	669918	20074811
0	nested-loop/1024/base	ir	6082805	48409	3919697
0	nested-loop/1024/base	cfg	35596428	0	0
0	nested-loop/1024/base	emission_exclusive	68886180	2412930	150833496
0	nested-loop/1024/base	serialization	29224786	189843	5389639
0	nested-loop/1024/base	combined	139790379	2651182	160142832
0	multi-exit/64/base	ir	128864	3016	245428
0	multi-exit/64/base	cfg	80422	0	0
0	multi-exit/64/base	emission_exclusive	30226250	1057389	21519340
0	multi-exit/64/base	serialization	8200160	46595	571928
0	multi-exit/64/base	combined	38635836	1107000	22336696
0	multi-exit/256/base	ir	721335	12121	987957
0	multi-exit/256/base	cfg	584705	0	0
0	multi-exit/256/base	emission_exclusive	147226264	5528355	156537191
0	multi-exit/256/base	serialization	18163925	175764	2081470
0	multi-exit/256/base	combined	166696400	5716240	159606618
0	multi-exit/1024/base	ir	6942460	48551	3969150
0	multi-exit/1024/base	cfg	8410638	0	0
0	multi-exit/1024/base	emission_exclusive	1483711773	40518273	7627205666
0	multi-exit/1024/base	serialization	53838260	520490	7240589
0	multi-exit/1024/base	combined	1552903312	41087314	7638415405
0	no-exit/64/base	ir	122501	3038	243015
0	no-exit/64/base	cfg	51026	0	0
0	no-exit/64/base	emission_exclusive	4152395	145796	2690230
0	no-exit/64/base	serialization	1819151	12279	345439
0	no-exit/64/base	combined	6145203	161113	3278684
0	no-exit/256/base	ir	662864	12115	976872
0	no-exit/256/base	cfg	433971	0	0
0	no-exit/256/base	emission_exclusive	15725182	579032	12306974
0	no-exit/256/base	serialization	6757351	47609	1351595
0	no-exit/256/base	combined	23579488	638756	14635441
0	no-exit/1024/base	ir	6246475	48417	3919793
0	no-exit/1024/base	cfg	6323250	0	0
0	no-exit/1024/base	emission_exclusive	63515884	2311883	75143627
0	no-exit/1024/base	serialization	28243279	188923	5376543
0	no-exit/1024/base	combined	104329068	2549223	84439963
0	irreducible/64/base	ir	124094	3034	244691
0	irreducible/64/base	cfg	88938	0	0
0	irreducible/64/base	emission_exclusive	880600880	17975789	328347260
0	irreducible/64/base	serialization	260388540	2469874	14999594
0	irreducible/64/base	combined	1141202702	20448697	343591545
0	irreducible/256/base	ir	712739	12115	984788
0	irreducible/256/base	cfg	1209017	0	0
0	irreducible/256/base	emission_exclusive	2313580111	55712290	912331739
0	irreducible/256/base	serialization	452382417	4317512	26812483
0	irreducible/256/base	combined	2767884454	60041917	940129010
0	irreducible/1024/base	ir	6470258	48421	3952669
0	irreducible/1024/base	cfg	18879639	0	0
0	irreducible/1024/base	emission_exclusive	4996259651	119848741	3892582544
0	irreducible/1024/base	serialization	532495336	4995738	34008953
0	irreducible/1024/base	combined	5554105235	124892900	3930544166
