run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	158681	3028	242734
0	linear/64/base	cfg	122462	0	0
0	linear/64/base	emission_exclusive	3998483	141069	2706647
0	linear/64/base	serialization	1754608	12095	343963
0	linear/64/base	combined	6037530	156192	3293344
0	linear/64/light	ir	139293	3435	260912
0	linear/64/light	cfg	90341	0	0
0	linear/64/light	emission_exclusive	4134630	156996	2919214
0	linear/64/light	serialization	1765519	12095	343579
0	linear/64/light	combined	6129863	172526	3523705
0	linear/64/heavy	ir	484256	9642	918801
0	linear/64/heavy	cfg	92675	0	0
0	linear/64/heavy	emission_exclusive	11901059	327679	8558383
0	linear/64/heavy	serialization	6280579	12097	1170021
0	linear/64/heavy	combined	18758729	349418	10647205
0	linear/256/base	ir	662593	12105	976591
0	linear/256/base	cfg	1354371	0	0
0	linear/256/base	emission_exclusive	14999350	558915	13984968
0	linear/256/base	serialization	6808778	47425	1348585
0	linear/256/base	combined	23825252	618445	16310144
0	linear/256/light	ir	751983	13726	1047185
0	linear/256/light	cfg	1023466	0	0
0	linear/256/light	emission_exclusive	16111032	623473	14855098
0	linear/256/light	serialization	6713698	47425	1347145
0	linear/256/light	combined	24600309	684624	17249428
0	linear/256/heavy	ir	2607602	38558	3680178
0	linear/256/heavy	cfg	1111402	0	0
0	linear/256/heavy	emission_exclusive	46289471	1302586	37372958
0	linear/256/heavy	serialization	24629623	47427	4652979
0	linear/256/heavy	combined	74638238	1388571	45706115
0	linear/1024/base	ir	6113664	48407	3919512
0	linear/1024/base	cfg	24726557	0	0
0	linear/1024/base	emission_exclusive	60044065	2230202	107798138
0	linear/1024/base	serialization	27253677	188739	5367391
0	linear/1024/base	combined	118138133	2467348	117085041
0	linear/1024/light	ir	7420726	54892	4202074
0	linear/1024/light	cfg	23374820	0	0
0	linear/1024/light	emission_exclusive	63672699	2489279	111299748
0	linear/1024/light	serialization	26852317	188739	5361727
0	linear/1024/light	combined	121320722	2732910	120863549
0	linear/1024/heavy	ir	27410753	154220	14733947
0	linear/1024/heavy	cfg	21529990	0	0
0	linear/1024/heavy	emission_exclusive	183985314	5202248	201349413
0	linear/1024/heavy	serialization	98295473	188741	18585129
0	linear/1024/heavy	combined	331221782	5545209	234668489
0	diamond-chain/64/base	ir	127682	3034	243989
0	diamond-chain/64/base	cfg	108675	0	0
0	diamond-chain/64/base	emission_exclusive	5562832	231493	4065232
0	diamond-chain/64/base	serialization	1978392	17983	375113
0	diamond-chain/64/base	combined	7777711	252510	4684334
0	diamond-chain/64/light	ir	135947	3441	262167
0	diamond-chain/64/light	cfg	103606	0	0
0	diamond-chain/64/light	emission_exclusive	5949081	250831	4334968
0	diamond-chain/64/light	serialization	1990444	17983	374729
0	diamond-chain/64/light	combined	8179189	272255	4971864
0	diamond-chain/64/heavy	ir	392031	9648	920056
0	diamond-chain/64/heavy	cfg	105138	0	0
0	diamond-chain/64/heavy	emission_exclusive	15693263	508346	11500785
0	diamond-chain/64/heavy	serialization	6363325	17985	1201171
0	diamond-chain/64/heavy	combined	22553868	535979	13622012
0	diamond-chain/256/base	ir	674907	12115	981974
0	diamond-chain/256/base	cfg	1252128	0	0
0	diamond-chain/256/base	emission_exclusive	22275872	918895	19024508
0	diamond-chain/256/base	serialization	7934056	70977	1473143
0	diamond-chain/256/base	combined	32137083	1001987	21479625
0	diamond-chain/256/light	ir	781097	13736	1052568
0	diamond-chain/256/light	cfg	1230247	0	0
0	diamond-chain/256/light	emission_exclusive	23577193	997534	20129071
0	diamond-chain/256/light	serialization	7802948	70977	1471703
0	diamond-chain/256/light	combined	33391596	1082247	22653342
0	diamond-chain/256/heavy	ir	2390251	38568	3685561
0	diamond-chain/256/heavy	cfg	1255935	0	0
0	diamond-chain/256/heavy	emission_exclusive	61951343	2025943	48781659
0	diamond-chain/256/heavy	serialization	25228767	70979	4777537
0	diamond-chain/256/heavy	combined	90826446	2135490	57244757
0	diamond-chain/1024/base	ir	6291369	48421	3941407
0	diamond-chain/1024/base	cfg	23125849	0	0
0	diamond-chain/1024/base	emission_exclusive	88405107	3669904	122056666
0	diamond-chain/1024/base	serialization	31287416	282947	5865581
0	diamond-chain/1024/base	combined	149109992	4001272	131863654
0	diamond-chain/1024/light	ir	7328892	54906	4223969
0	diamond-chain/1024/light	cfg	23198738	0	0
0	diamond-chain/1024/light	emission_exclusive	94393983	3985751	126502213
0	diamond-chain/1024/light	serialization	31045979	282947	5859917
0	diamond-chain/1024/light	combined	155967832	4323604	136586099
0	diamond-chain/1024/heavy	ir	26586986	154234	14755842
0	diamond-chain/1024/heavy	cfg	23514715	0	0
0	diamond-chain/1024/heavy	emission_exclusive	251009401	8097872	241118926
0	diamond-chain/1024/heavy	serialization	102913588	282949	19083319
0	diamond-chain/1024/heavy	combined	404024850	8535055	274958087
0	fan-in/64/base	ir	131028	3037	245602
0	fan-in/64/base	cfg	71966	0	0
0	fan-in/64/base	emission_exclusive	31357529	374268	8939705
0	fan-in/64/base	serialization	5628946	23503	435723
0	fan-in/64/base	combined	37189609	400808	9621030
0	fan-in/256/base	ir	714341	12146	989027
0	fan-in/256/base	cfg	555410	0	0
