run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	139284	3008	229014
0	linear/64/base	cfg	114186	0	0
0	linear/64/base	emission_exclusive	3450091	132901	2319001
0	linear/64/base	serialization	1189632	12094	341915
0	linear/64/base	combined	4893423	148003	2889930
0	linear/64/light	ir	125628	3415	247192
0	linear/64/light	cfg	88147	0	0
0	linear/64/light	emission_exclusive	3610104	147950	2532872
0	linear/64/light	serialization	1201604	12094	341531
0	linear/64/light	combined	5025583	163459	3121595
0	linear/64/heavy	ir	472655	9622	905081
0	linear/64/heavy	cfg	93537	0	0
0	linear/64/heavy	emission_exclusive	10192533	304273	7017602
0	linear/64/heavy	serialization	4154885	12096	1167973
0	linear/64/heavy	combined	14913770	325991	9090656
0	linear/256/base	ir	613601	12035	920903
0	linear/256/base	cfg	1434876	0	0
0	linear/256/base	emission_exclusive	12938962	526712	12403352
0	linear/256/base	serialization	4543411	47424	1346537
0	linear/256/base	combined	19530980	586171	14670792
0	linear/256/light	ir	703662	13656	991497
0	linear/256/light	cfg	1262920	0	0
0	linear/256/light	emission_exclusive	14050706	587752	13275990
0	linear/256/light	serialization	4534193	47424	1345097
0	linear/256/light	combined	20551631	648832	15612584
0	linear/256/heavy	ir	2780954	38488	3624490
0	linear/256/heavy	cfg	1116834	0	0
0	linear/256/heavy	emission_exclusive	39537591	1209433	31175155
0	linear/256/heavy	serialization	16323147	47426	4650931
0	linear/256/heavy	combined	59758666	1295347	39450576
0	linear/1024/base	ir	5776274	48137	3687888
0	linear/1024/base	cfg	22799056	0	0
0	linear/1024/base	emission_exclusive	52469018	2101884	101426946
0	linear/1024/base	serialization	18275694	188738	5365343
0	linear/1024/base	combined	99320302	2338759	110480177
0	linear/1024/light	ir	6906453	54622	3970450
0	linear/1024/light	cfg	21655662	0	0
0	linear/1024/light	emission_exclusive	56998452	2346883	104935712
0	linear/1024/light	serialization	19322725	188738	5359679
0	linear/1024/light	combined	104883542	2590243	114265841
0	linear/1024/heavy	ir	26359616	153950	14502323
0	linear/1024/heavy	cfg	21473667	0	0
0	linear/1024/heavy	emission_exclusive	165631411	4830132	176508472
0	linear/1024/heavy	serialization	69248910	188740	18583081
0	linear/1024/heavy	combined	282714025	5172822	209593876
0	diamond-chain/64/base	ir	118254	3014	230397
0	diamond-chain/64/base	cfg	103756	0	0
0	diamond-chain/64/base	emission_exclusive	5206746	225845	3714034
0	diamond-chain/64/base	serialization	1452009	17982	373065
0	diamond-chain/64/base	combined	6880975	246841	4317496
0	diamond-chain/64/light	ir	130286	3421	248575
0	diamond-chain/64/light	cfg	100360	0	0
0	diamond-chain/64/light	emission_exclusive	5463853	242545	3960954
0	diamond-chain/64/light	serialization	1476044	17982	372681
0	diamond-chain/64/light	combined	7170633	263948	4582210
0	diamond-chain/64/heavy	ir	384848	9628	906464
0	diamond-chain/64/heavy	cfg	100450	0	0
0	diamond-chain/64/heavy	emission_exclusive	13992617	486163	9978456
0	diamond-chain/64/heavy	serialization	4639933	17984	1199123
0	diamond-chain/64/heavy	combined	19117968	513775	12084043
0	diamond-chain/256/base	ir	639530	12045	926798
0	diamond-chain/256/base	cfg	1216703	0	0
0	diamond-chain/256/base	emission_exclusive	20230124	897470	17597948
0	diamond-chain/256/base	serialization	5827801	70976	1471095
0	diamond-chain/256/base	combined	27914279	980491	19995841
0	diamond-chain/256/light	ir	731645	13666	997392
0	diamond-chain/256/light	cfg	1177669	0	0
0	diamond-chain/256/light	emission_exclusive	21769026	965199	18603715
0	diamond-chain/256/light	serialization	5729075	70976	1469655
0	diamond-chain/256/light	combined	29407525	1049841	21070762
0	diamond-chain/256/heavy	ir	2423026	38498	3630385
0	diamond-chain/256/heavy	cfg	1198669	0	0
0	diamond-chain/256/heavy	emission_exclusive	55792559	1938175	42664308
0	diamond-chain/256/heavy	serialization	18276776	70978	4775489
0	diamond-chain/256/heavy	combined	77691180	2047651	51070182
0	diamond-chain/1024/base	ir	6118151	48151	3711831
0	diamond-chain/1024/base	cfg	20717796	0	0
0	diamond-chain/1024/base	emission_exclusive	82149340	3585414	116314962
0	diamond-chain/1024/base	serialization	22495781	282946	5863533
0	diamond-chain/1024/base	combined	131481298	3916511	125890326
0	diamond-chain/1024/light	ir	6765036	54636	3994393
0	diamond-chain/1024/light	cfg	18521969	0	0
0	diamond-chain/1024/light	emission_exclusive	87549772	3857263	120357625
0	diamond-chain/1024/light	serialization	22440147	282946	5857869
0	diamond-chain/1024/light	combined	135277074	4194845	130209887
0	diamond-chain/1024/heavy	ir	24562965	153964	14526266
0	diamond-chain/1024/heavy	cfg	22926147	0	0
0	diamond-chain/1024/heavy	emission_exclusive	217740187	7747807	216606437
0	diamond-chain/1024/heavy	serialization	66617428	282948	19081271
0	diamond-chain/1024/heavy	combined	331846967	8184719	250213974
0	fan-in/64/base	ir	116461	3012	231834
0	fan-in/64/base	cfg	67207	0	0
0	fan-in/64/base	emission_exclusive	19949663	361039	7738269
0	fan-in/64/base	serialization	3628058	23502	433675
0	fan-in/64/base	combined	23761509	387553	8403778
0	fan-in/256/base	ir	662094	12041	932555
0	fan-in/256/base	cfg	540944	0	0
0	fan-in/256/base	emission_exclusive	77357609	3324668	63227648
0	fan-in/256/base	serialization	932966	8140	1101612
0	fan-in/256/base	combined	79493753	3344849	65261815
0	fan-in/1024/base	ir	6632985	48145	3734868
0	fan-in/1024/base	cfg	10395207	0	0
