run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	157458	3028	242734
0	linear/64/base	cfg	119636	0	0
0	linear/64/base	emission_exclusive	3881402	141069	2706647
0	linear/64/base	serialization	1823970	12095	343963
0	linear/64/base	combined	5986062	156192	3293344
0	linear/64/light	ir	142840	3435	260912
0	linear/64/light	cfg	92575	0	0
0	linear/64/light	emission_exclusive	4109994	156996	2919214
0	linear/64/light	serialization	1682522	12095	343579
0	linear/64/light	combined	6028062	172526	3523705
0	linear/64/heavy	ir	490177	9642	918801
0	linear/64/heavy	cfg	93246	0	0
0	linear/64/heavy	emission_exclusive	11942049	327679	8558383
0	linear/64/heavy	serialization	6311207	12097	1170021
0	linear/64/heavy	combined	18837059	349418	10647205
0	linear/256/base	ir	674005	12105	976591
0	linear/256/base	cfg	1451866	0	0
0	linear/256/base	emission_exclusive	14918418	558915	13984968
0	linear/256/base	serialization	6511005	47425	1348585
0	linear/256/base	combined	23555424	618445	16310144
0	linear/256/light	ir	762242	13726	1047185
0	linear/256/light	cfg	1308295	0	0
0	linear/256/light	emission_exclusive	16375924	623473	14855098
0	linear/256/light	serialization	6921271	47425	1347145
0	linear/256/light	combined	25367882	684624	17249428
0	linear/256/heavy	ir	2838669	38558	3680178
0	linear/256/heavy	cfg	1253651	0	0
0	linear/256/heavy	emission_exclusive	46826842	1302586	37372958
0	linear/256/heavy	serialization	24789918	47427	4652979
0	linear/256/heavy	combined	75709262	1388571	45706115
0	linear/1024/base	ir	6012513	48407	3919512
0	linear/1024/base	cfg	23648271	0	0
0	linear/1024/base	emission_exclusive	59718895	2230202	107798138
0	linear/1024/base	serialization	27286893	188739	5367391
0	linear/1024/base	combined	116666762	2467348	117085041
0	linear/1024/light	ir	7177436	54892	4202074
0	linear/1024/light	cfg	22975928	0	0
0	linear/1024/light	emission_exclusive	64831868	2489279	111299748
0	linear/1024/light	serialization	27033934	188739	5361727
0	linear/1024/light	combined	122019406	2732910	120863549
0	linear/1024/heavy	ir	28521187	154220	14733947
0	linear/1024/heavy	cfg	22971479	0	0
0	linear/1024/heavy	emission_exclusive	186707332	5202248	201349413
0	linear/1024/heavy	serialization	99332634	188741	18585129
0	linear/1024/heavy	combined	337533003	5545209	234668489
0	diamond-chain/64/base	ir	146527	3034	243989
0	diamond-chain/64/base	cfg	115789	0	0
0	diamond-chain/64/base	emission_exclusive	5633726	231493	4065232
0	diamond-chain/64/base	serialization	2144967	17983	375113
0	diamond-chain/64/base	combined	8041240	252510	4684334
0	diamond-chain/64/light	ir	161315	3441	262167
0	diamond-chain/64/light	cfg	111110	0	0
0	diamond-chain/64/light	emission_exclusive	5967978	250831	4334968
0	diamond-chain/64/light	serialization	1984133	17983	374729
0	diamond-chain/64/light	combined	8224667	272255	4971864
0	diamond-chain/64/heavy	ir	408943	9648	920056
0	diamond-chain/64/heavy	cfg	105479	0	0
0	diamond-chain/64/heavy	emission_exclusive	15710867	508346	11500785
0	diamond-chain/64/heavy	serialization	6464116	17985	1201171
0	diamond-chain/64/heavy	combined	22689557	535979	13622012
0	diamond-chain/256/base	ir	683993	12115	981974
0	diamond-chain/256/base	cfg	1281615	0	0
0	diamond-chain/256/base	emission_exclusive	21909520	918895	19024508
0	diamond-chain/256/base	serialization	7832845	70977	1473143
0	diamond-chain/256/base	combined	31708125	1001987	21479625
0	diamond-chain/256/light	ir	763775	13736	1052568
0	diamond-chain/256/light	cfg	1359271	0	0
0	diamond-chain/256/light	emission_exclusive	23383579	997534	20129071
0	diamond-chain/256/light	serialization	7740240	70977	1471703
0	diamond-chain/256/light	combined	33247046	1082247	22653342
0	diamond-chain/256/heavy	ir	3018940	38568	3685561
0	diamond-chain/256/heavy	cfg	1244905	0	0
0	diamond-chain/256/heavy	emission_exclusive	62906235	2025943	48781659
0	diamond-chain/256/heavy	serialization	25305555	70979	4777537
0	diamond-chain/256/heavy	combined	92475936	2135490	57244757
0	diamond-chain/1024/base	ir	6042800	48421	3941407
0	diamond-chain/1024/base	cfg	21765659	0	0
0	diamond-chain/1024/base	emission_exclusive	88555771	3669904	122056666
0	diamond-chain/1024/base	serialization	31256260	282947	5865581
0	diamond-chain/1024/base	combined	147620710	4001272	131863654
0	diamond-chain/1024/light	ir	7410316	54906	4223969
