run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	154062	3028	242734
0	linear/64/base	cfg	131720	0	0
0	linear/64/base	emission_exclusive	3932307	141069	2706647
0	linear/64/base	serialization	1674767	12095	343963
0	linear/64/base	combined	5896473	156192	3293344
0	linear/64/light	ir	140545	3435	260912
0	linear/64/light	cfg	91022	0	0
0	linear/64/light	emission_exclusive	4115355	156996	2919214
0	linear/64/light	serialization	1677974	12095	343579
0	linear/64/light	combined	6025016	172526	3523705
0	linear/64/heavy	ir	484336	9642	918801
0	linear/64/heavy	cfg	96923	0	0
0	linear/64/heavy	emission_exclusive	11936348	327679	8558383
0	linear/64/heavy	serialization	6295338	12097	1170021
0	linear/64/heavy	combined	18813105	349418	10647205
0	linear/256/base	ir	657363	12105	976591
0	linear/256/base	cfg	1441657	0	0
0	linear/256/base	emission_exclusive	14987088	558915	13984968
0	linear/256/base	serialization	6841060	47425	1348585
0	linear/256/base	combined	23927328	618445	16310144
0	linear/256/light	ir	758054	13726	1047185
0	linear/256/light	cfg	1285081	0	0
0	linear/256/light	emission_exclusive	16160447	623473	14855098
0	linear/256/light	serialization	6786035	47425	1347145
0	linear/256/light	combined	24989767	684624	17249428
0	linear/256/heavy	ir	2815405	38558	3680178
0	linear/256/heavy	cfg	1275954	0	0
0	linear/256/heavy	emission_exclusive	46638575	1302586	37372958
0	linear/256/heavy	serialization	24846396	47427	4652979
0	linear/256/heavy	combined	75576502	1388571	45706115
0	linear/1024/base	ir	6205458	48407	3919512
0	linear/1024/base	cfg	23706701	0	0
0	linear/1024/base	emission_exclusive	60024225	2230202	107798138
0	linear/1024/base	serialization	27322199	188739	5367391
0	linear/1024/base	combined	117258753	2467348	117085041
0	linear/1024/light	ir	7802658	54892	4202074
0	linear/1024/light	cfg	22693514	0	0
0	linear/1024/light	emission_exclusive	64766545	2489279	111299748
0	linear/1024/light	serialization	27506949	188739	5361727
0	linear/1024/light	combined	122769846	2732910	120863549
0	linear/1024/heavy	ir	27099829	154220	14733947
0	linear/1024/heavy	cfg	22111834	0	0
0	linear/1024/heavy	emission_exclusive	191729402	5202248	201349413
0	linear/1024/heavy	serialization	99271038	188741	18585129
