run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	141087	3008	229014
0	linear/64/base	cfg	114297	0	0
0	linear/64/base	emission_exclusive	3472613	132901	2319001
0	linear/64/base	serialization	1190904	12094	341915
0	linear/64/base	combined	4919122	148003	2889930
0	linear/64/light	ir	125687	3415	247192
0	linear/64/light	cfg	87747	0	0
0	linear/64/light	emission_exclusive	3646351	147950	2532872
0	linear/64/light	serialization	1190223	12094	341531
0	linear/64/light	combined	5050120	163459	3121595
0	linear/64/heavy	ir	469368	9622	905081
0	linear/64/heavy	cfg	89690	0	0
0	linear/64/heavy	emission_exclusive	10308974	304273	7017602
0	linear/64/heavy	serialization	4161587	12096	1167973
0	linear/64/heavy	combined	15029779	325991	9090656
0	linear/256/base	ir	616888	12035	920903
0	linear/256/base	cfg	1410891	0	0
0	linear/256/base	emission_exclusive	12992644	526712	12403352
0	linear/256/base	serialization	4539523	47424	1346537
0	linear/256/base	combined	19560116	586171	14670792
0	linear/256/light	ir	694364	13656	991497
0	linear/256/light	cfg	1217836	0	0
0	linear/256/light	emission_exclusive	14094359	587752	13275990
0	linear/256/light	serialization	4507823	47424	1345097
0	linear/256/light	combined	20514522	648832	15612584
0	linear/256/heavy	ir	2520922	38488	3624490
0	linear/256/heavy	cfg	1101124	0	0
0	linear/256/heavy	emission_exclusive	40152095	1209433	31175155
0	linear/256/heavy	serialization	16262494	47426	4650931
0	linear/256/heavy	combined	60036775	1295347	39450576
0	linear/1024/base	ir	5775142	48137	3687888
0	linear/1024/base	cfg	22938501	0	0
0	linear/1024/base	emission_exclusive	51576801	2101884	101426946
0	linear/1024/base	serialization	18336750	188738	5365343
0	linear/1024/base	combined	98627485	2338759	110480177
0	linear/1024/light	ir	6903447	54622	3970450
0	linear/1024/light	cfg	21436467	0	0
0	linear/1024/light	emission_exclusive	55859307	2346883	104935712
0	linear/1024/light	serialization	18852788	188738	5359679
0	linear/1024/light	combined	103052290	2590243	114265841
0	linear/1024/heavy	ir	26779280	153950	14502323
0	linear/1024/heavy	cfg	21618241	0	0
0	linear/1024/heavy	emission_exclusive	162250618	4830132	176508472
0	linear/1024/heavy	serialization	68112391	188740	18583081
0	linear/1024/heavy	combined	278760871	5172822	209593876
0	diamond-chain/64/base	ir	119196	3014	230397
0	diamond-chain/64/base	cfg	104649	0	0
0	diamond-chain/64/base	emission_exclusive	5265707	225845	3714034
0	diamond-chain/64/base	serialization	1535967	17982	373065
0	diamond-chain/64/base	combined	7025690	246841	4317496
0	diamond-chain/64/light	ir	135056	3421	248575
0	diamond-chain/64/light	cfg	103176	0	0
0	diamond-chain/64/light	emission_exclusive	5534315	242545	3960954
0	diamond-chain/64/light	serialization	1458852	17982	372681
0	diamond-chain/64/light	combined	7231509	263948	4582210
0	diamond-chain/64/heavy	ir	388796	9628	906464
0	diamond-chain/64/heavy	cfg	100631	0	0
0	diamond-chain/64/heavy	emission_exclusive	14008357	486163	9978456
0	diamond-chain/64/heavy	serialization	4474259	17984	1199123
0	diamond-chain/64/heavy	combined	18972133	513775	12084043
0	diamond-chain/256/base	ir	631616	12045	926798
0	diamond-chain/256/base	cfg	1219188	0	0
0	diamond-chain/256/base	emission_exclusive	20200347	897470	17597948
0	diamond-chain/256/base	serialization	5698928	70976	1471095
0	diamond-chain/256/base	combined	27750179	980491	19995841
0	diamond-chain/256/light	ir	716246	13666	997392
0	diamond-chain/256/light	cfg	1192889	0	0
0	diamond-chain/256/light	emission_exclusive	21670029	965199	18603715
0	diamond-chain/256/light	serialization	6138469	70976	1469655
0	diamond-chain/256/light	combined	29717733	1049841	21070762
0	diamond-chain/256/heavy	ir	2348606	38498	3630385
0	diamond-chain/256/heavy	cfg	1193048	0	0
0	diamond-chain/256/heavy	emission_exclusive	55726236	1938175	42664308
0	diamond-chain/256/heavy	serialization	16962388	70978	4775489
0	diamond-chain/256/heavy	combined	76230418	2047651	51070182
0	diamond-chain/1024/base	ir	5981602	48151	3711831
0	diamond-chain/1024/base	cfg	21161547	0	0
0	diamond-chain/1024/base	emission_exclusive	81712094	3585414	116314962
0	diamond-chain/1024/base	serialization	21845250	282946	5863533
0	diamond-chain/1024/base	combined	130700675	3916511	125890326
0	diamond-chain/1024/light	ir	6979753	54636	3994393
0	diamond-chain/1024/light	cfg	18692354	0	0
0	diamond-chain/1024/light	emission_exclusive	87031012	3857263	120357625
0	diamond-chain/1024/light	serialization	22527983	282946	5857869
0	diamond-chain/1024/light	combined	135231252	4194845	130209887
0	diamond-chain/1024/heavy	ir	24369631	153964	14526266
0	diamond-chain/1024/heavy	cfg	20757162	0	0
0	diamond-chain/1024/heavy	emission_exclusive	223582873	7747807	216606437
0	diamond-chain/1024/heavy	serialization	69633290	282948	19081271
0	diamond-chain/1024/heavy	combined	338343257	8184719	250213974
0	fan-in/64/base	ir	126640	3012	231834
0	fan-in/64/base	cfg	74080	0	0
0	fan-in/64/base	emission_exclusive	20015047	361039	7738269
0	fan-in/64/base	serialization	3812858	23502	433675
0	fan-in/64/base	combined	24028745	387553	8403778
0	fan-in/256/base	ir	685958	12041	932555
0	fan-in/256/base	cfg	566552	0	0
0	fan-in/256/base	emission_exclusive	78081663	3324668	63227648
0	fan-in/256/base	serialization	933868	8140	1101612
0	fan-in/256/base	combined	80268212	3344849	65261815
0	fan-in/1024/base	ir	6871026	48145	3734868
0	fan-in/1024/base	cfg	10705654	0	0
0	fan-in/1024/base	emission_exclusive	770923607	31527604	618738748
0	fan-in/1024/base	serialization	1827019	8142	4248310
0	fan-in/1024/base	combined	790327576	31583891	626721926
0	nested-loop/64/base	ir	115829	3009	229111
0	nested-loop/64/base	cfg	185922	0	0
0	nested-loop/64/base	emission_exclusive	3968623	149718	2837421
0	nested-loop/64/base	serialization	1323525	13198	348803
0	nested-loop/64/base	combined	5593999	165925	3415335
0	nested-loop/256/base	ir	618831	12036	921000
0	nested-loop/256/base	cfg	2270196	0	0
0	nested-loop/256/base	emission_exclusive	15112728	576567	15976260
0	nested-loop/256/base	serialization	5255148	48528	1356497
0	nested-loop/256/base	combined	23257013	637131	18253757
