run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	139113	3008	229014
0	linear/64/base	cfg	114256	0	0
0	linear/64/base	emission_exclusive	3430525	132901	2319001
0	linear/64/base	serialization	1245928	12094	341915
0	linear/64/base	combined	4930062	148003	2889930
0	linear/64/light	ir	131188	3415	247192
0	linear/64/light	cfg	88587	0	0
0	linear/64/light	emission_exclusive	3676509	147950	2532872
0	linear/64/light	serialization	1267089	12094	341531
0	linear/64/light	combined	5163473	163459	3121595
0	linear/64/heavy	ir	466493	9622	905081
0	linear/64/heavy	cfg	89780	0	0
0	linear/64/heavy	emission_exclusive	10248509	304273	7017602
0	linear/64/heavy	serialization	4405880	12096	1167973
0	linear/64/heavy	combined	15210812	325991	9090656
0	linear/256/base	ir	613011	12035	920903
0	linear/256/base	cfg	1427542	0	0
0	linear/256/base	emission_exclusive	12915857	526712	12403352
0	linear/256/base	serialization	4690559	47424	1346537
0	linear/256/base	combined	19647119	586171	14670792
0	linear/256/light	ir	697520	13656	991497
0	linear/256/light	cfg	1209189	0	0
0	linear/256/light	emission_exclusive	13964273	587752	13275990
0	linear/256/light	serialization	4647887	47424	1345097
0	linear/256/light	combined	20518999	648832	15612584
0	linear/256/heavy	ir	2559094	38488	3624490
0	linear/256/heavy	cfg	1128035	0	0
0	linear/256/heavy	emission_exclusive	39762284	1209433	31175155
0	linear/256/heavy	serialization	17361503	47426	4650931
0	linear/256/heavy	combined	60811036	1295347	39450576
0	linear/1024/base	ir	5818193	48137	3687888
0	linear/1024/base	cfg	22711539	0	0
0	linear/1024/base	emission_exclusive	51201276	2101884	101426946
0	linear/1024/base	serialization	19315933	188738	5365343
0	linear/1024/base	combined	99047131	2338759	110480177
0	linear/1024/light	ir	7071395	54622	3970450
0	linear/1024/light	cfg	21645401	0	0
0	linear/1024/light	emission_exclusive	55522937	2346883	104935712
0	linear/1024/light	serialization	19341581	188738	5359679
0	linear/1024/light	combined	103581474	2590243	114265841
0	linear/1024/heavy	ir	26253023	153950	14502323
0	linear/1024/heavy	cfg	21515135	0	0
0	linear/1024/heavy	emission_exclusive	159497795	4830132	176508472
0	linear/1024/heavy	serialization	68809305	188740	18583081
0	linear/1024/heavy	combined	276075498	5172822	209593876
0	diamond-chain/64/base	ir	120839	3014	230397
0	diamond-chain/64/base	cfg	107694	0	0
0	diamond-chain/64/base	emission_exclusive	5110473	225845	3714034
0	diamond-chain/64/base	serialization	1446187	17982	373065
0	diamond-chain/64/base	combined	6785334	246841	4317496
0	diamond-chain/64/light	ir	133302	3421	248575
0	diamond-chain/64/light	cfg	102073	0	0
0	diamond-chain/64/light	emission_exclusive	5385875	242545	3960954
0	diamond-chain/64/light	serialization	1431600	17982	372681
0	diamond-chain/64/light	combined	7052960	263948	4582210
0	diamond-chain/64/heavy	ir	384809	9628	906464
0	diamond-chain/64/heavy	cfg	99438	0	0
0	diamond-chain/64/heavy	emission_exclusive	13600684	486163	9978456
0	diamond-chain/64/heavy	serialization	4445675	17984	1199123
0	diamond-chain/64/heavy	combined	18530736	513775	12084043
0	diamond-chain/256/base	ir	624482	12045	926798
0	diamond-chain/256/base	cfg	1226271	0	0
0	diamond-chain/256/base	emission_exclusive	19807102	897470	17597948
0	diamond-chain/256/base	serialization	5625168	70976	1471095
0	diamond-chain/256/base	combined	27283143	980491	19995841
0	diamond-chain/256/light	ir	720474	13666	997392
0	diamond-chain/256/light	cfg	1182889	0	0
0	diamond-chain/256/light	emission_exclusive	21248631	965199	18603715
0	diamond-chain/256/light	serialization	5576134	70976	1469655
0	diamond-chain/256/light	combined	28728259	1049841	21070762
0	diamond-chain/256/heavy	ir	2339948	38498	3630385
0	diamond-chain/256/heavy	cfg	1204611	0	0
0	diamond-chain/256/heavy	emission_exclusive	56020768	1938175	42664308
0	diamond-chain/256/heavy	serialization	18445275	70978	4775489
0	diamond-chain/256/heavy	combined	78010732	2047651	51070182
0	diamond-chain/1024/base	ir	6010357	48151	3711831
0	diamond-chain/1024/base	cfg	20672419	0	0
0	diamond-chain/1024/base	emission_exclusive	81403796	3585414	116314962
0	diamond-chain/1024/base	serialization	23283462	282946	5863533
0	diamond-chain/1024/base	combined	131370224	3916511	125890326
0	diamond-chain/1024/light	ir	7358579	54636	3994393
0	diamond-chain/1024/light	cfg	19122045	0	0
0	diamond-chain/1024/light	emission_exclusive	86808706	3857263	120357625
0	diamond-chain/1024/light	serialization	23023189	282946	5857869
0	diamond-chain/1024/light	combined	136312749	4194845	130209887
0	diamond-chain/1024/heavy	ir	24973661	153964	14526266
0	diamond-chain/1024/heavy	cfg	21149703	0	0
0	diamond-chain/1024/heavy	emission_exclusive	224240633	7747807	216606437
0	diamond-chain/1024/heavy	serialization	69479573	282948	19081271
0	diamond-chain/1024/heavy	combined	339843821	8184719	250213974
0	fan-in/64/base	ir	122362	3012	231834
0	fan-in/64/base	cfg	72708	0	0
0	fan-in/64/base	emission_exclusive	20302389	361039	7738269
0	fan-in/64/base	serialization	3761650	23502	433675
0	fan-in/64/base	combined	24259219	387553	8403778
0	fan-in/256/base	ir	679797	12041	932555
0	fan-in/256/base	cfg	573907	0	0
0	fan-in/256/base	emission_exclusive	77837834	3324668	63227648
0	fan-in/256/base	serialization	965337	8140	1101612
0	fan-in/256/base	combined	80057096	3344849	65261815
0	fan-in/1024/base	ir	6746700	48145	3734868
0	fan-in/1024/base	cfg	10918266	0	0
0	fan-in/1024/base	emission_exclusive	770820483	31527604	618738748
0	fan-in/1024/base	serialization	1841977	8142	4248310
0	fan-in/1024/base	combined	790327607	31583891	626721926
0	nested-loop/64/base	ir	116340	3009	229111
0	nested-loop/64/base	cfg	182245	0	0
0	nested-loop/64/base	emission_exclusive	3939167	149718	2837421
0	nested-loop/64/base	serialization	1344745	13198	348803
0	nested-loop/64/base	combined	5582597	165925	3415335
0	nested-loop/256/base	ir	630673	12036	921000
0	nested-loop/256/base	cfg	2299302	0	0
0	nested-loop/256/base	emission_exclusive	14920733	576567	15976260
